keyword,counts,label
먹,3251,13
맛있,2257,13
맛,2176,13
있,2003,13
버거,1984,13
좋,1918,13
같,1297,13
하,1270,13
메뉴,895,13
샌드위치,857,13
치즈,806,13
없,805,13
빵,739,13
방문,690,13
집,667,13
주문,666,13
곳,654,13
많,638,13
소스,619,13
생각,594,13
느낌,571,13
때,501,13
정도,461,13
패티,432,13
가,431,13
가격,409,13
브런치,405,13
들,367,13
괜찮,355,13
되,346,13
추천,339,13
커피,325,13
분위기,318,13
음식,317,13
수제,316,13
샐러드,307,13
양,307,13
보,306,13
사람,300,13
느끼,300,13
치킨,289,13
맛집,288,13
가게,287,13
베이컨,270,13
재료,269,13
버터,262,13
햄버거,257,13
고기,256,13
웨이팅,247,13
나오,244,13
카페,244,13
트,243,13
베이글,241,13
시간,240,13
팬케이크,238,13
자리,232,13
기대,219,13
식감,215,13
토마토,213,13
세트,213,13
감자튀김,209,13
양파,200,13
파스타,196,13
고소,191,13
다음,191,13
말,186,13
향,186,13
유명,185,13
안,184,13
조합,184,13
기본,179,13
튀,179,13
가능,177,13
만족,175,13
오픈,174,13
입,173,13
점,172,13
미국,171,13
근처,170,13
아보카도,169,13
테이블,169,13
추가,166,13
오,165,13
라떼,165,13
크림,163,13
식사,161,13
개인,160,13
모르,159,13
종류,157,13
드,156,13
친구,156,13
찾,155,13
속,155,13
전,154,13
알,154,13
위치,154,13
스프,154,13
공간,151,13
부드럽,150,13
들어가,149,13
야채,149,13
육즙,147,13
음료,146,13
넣,146,13
크,142,13
깔끔,140,13
사진,138,13
친절,138,13
매장,138,13
바게트,137,13
와플,137,13
위,136,13
작,134,13
날,134,13
파니니,134,13
나,133,13
햄,132,13
조화,131,13
인테리어,130,13
감,130,13
자체,128,13
튀김,128,13
감자,126,13
기분,125,13
손,125,13
받,125,13
식당,125,13
길,124,13
다양,124,13
무난,123,13
적,122,13
연어,122,13
신선,121,13
주,121,13
배,121,13
후,120,13
앞,120,13
맥주,120,13
잡,119,13
맞,119,13
사이드,118,13
찍,118,13
잠봉,118,13
크림치즈,117,13
이름,117,13
취향,117,13
인,116,13
핫,115,13
기억,115,13
처음,114,13
남,114,13
리뷰,113,13
포장,112,13
층,111,13
만들,109,13
살,109,13
보이,109,13
점심,108,13
앉,108,13
티,107,13
매콤,107,13
플,107,13
직원,107,13
새우,107,13
주말,106,13
플래터,106,13
최고,106,13
겉,105,13
계란,104,13
오믈렛,104,13
구성,103,13
궁금,103,13
와인,102,13
프라이,101,13
선택,101,13
마음,101,13
달,100,13
건강,98,13
내부,98,13
아쉽,98,13
소금,97,13
시키,97,13
이상,96,13
르,96,13
높,95,13
사이즈,95,13
촉촉,95,13
더블,95,13
의사,95,13
사이,94,13
파,91,13
스타일,90,13
평범,90,13
거트,90,13
예약,89,13
사장,89,13
서울,88,13
비주얼,88,13
전체,87,13
특별,86,13
쉐이크,86,13
적당,85,13
이태원,84,13
시럽,84,13
넓,83,13
바질,82,13
짜,82,13
케이크,82,13
토스트,81,13
비슷,81,13
물,81,13
베네딕트,81,13
인기,80,13
오리지널,80,13
배달,79,13
좋아하,79,13
피클,79,13
어니언,79,13
소시지,78,13
소세지,78,13
일,78,13
뷰,78,13
매력,77,13
담백,77,13
페스,77,13
입맛,76,13
아침,76,13
시그,76,13
마시,76,13
평일,75,13
슬로,75,13
화이트,75,13
그렇,75,13
밖,75,13
풍미,74,13
동네,74,13
얇,74,13
잇,74,13
간,73,13
스타,73,13
반,72,13
포크,72,13
저녁,72,13
쓰,71,13
예전,71,13
버섯,71,13
요리,71,13
나쁘,70,13
피,69,13
저렴,69,13
쏘,69,13
품,69,13
레몬,68,13
자극,67,13
디저트,67,13
스테이크,67,13
사,67,13
망고,66,13
예쁘,65,13
인상,65,13
상큼,65,13
전반,64,13
차,64,13
밤,64,13
치,63,13
비,63,13
줄,63,13
바베큐,63,13
밥,63,13
특이,62,13
최근,62,13
일반,62,13
어울리,62,13
끝,62,13
풀,62,13
이번,62,13
딸기,62,13
호랑이,62,13
부분,61,13
맘,61,13
밸런스,61,13
리,61,13
비교,61,13
비싸,61,13
우유,61,13
대기,60,13
망,60,13
힙,60,13
코울,60,13
짭짤,60,13
이유,60,13
밀크,60,13
사용,59,13
훌륭,59,13
따뜻,59,13
오랜만,59,13
패,59,13
베,59,13
