keyword,counts,label
오픈,85,8
간장,85,8
물,85,8
볶음,85,8
앉,84,8
중앙,84,8
떡,84,8
소고기,84,8
무난,83,8
본점,83,8
매력,82,8
동네,82,8
밑반찬,82,8
보통,81,8
비주얼,81,8
오랜만,81,8
마무리,80,8
작,80,8
상태,80,8
쏘,79,8
입맛,79,8
낙지,79,8
평범,78,8
시작,78,8
이유,78,8
특별,77,8
평일,75,8
적당,75,8
내부,74,8
쓰,74,8
곱새,74,8
궁금,73,8
취향,73,8
데리,73,8
얼큰,72,8
감칠맛,71,8
살,71,8
그릇,71,8
천엽,71,8
특유,70,8
일반,70,8
가성,68,8
다양,68,8
짜,68,8
이름,68,8
나쁘,68,8
끝,67,8
넓,67,8
넘,67,8
황소,67,8
손님,67,8
만들,67,8
맑,67,8
특이,66,8
존,66,8
옆,66,8
탕,66,8
훌륭,65,8
예약,64,8
비슷,64,8
질기,64,8
편하,64,8
퀄리티,64,8
마음,63,8
마시,63,8
소,63,8
소금,63,8
깊,63,8
생각나,63,8
튀김,63,8
수육,62,8
거리,62,8
나베,62,8
돈,61,8
별미,61,8
칼칼,61,8
요리,61,8
힘들,60,8
매장,60,8
깍두기,60,8
높,60,8
평,60,8
부족,60,8
이번,59,8
노포,59,8
조합,59,8
팀,59,8
다르,59,8
배달,59,8
닭똥집,59,8
단점,58,8
비,58,8
건더기,58,8
깨끗,58,8
비교,58,8
필수,58,8
주차,58,8
플,58,8
아,58,8
신촌,58,8
감자,58,8
새우,58,8
부분,57,8
베이스,57,8
무침,57,8
들깨,57,8
모둠,57,8
맥주,56,8
장탕,56,8
중간,56,8
라면,56,8
된장,56,8
치킨,56,8
한잔,55,8
리필,55,8
나중,55,8
구성,55,8
핫,54,8
계란찜,54,8
층,54,8
필요,54,8
인상,54,8
늦,54,8
선택,54,8
굿,53,8
된장찌개,53,8
선지,53,8
기준,53,8
수준,53,8
빼,52,8
꼬,52,8
고민,52,8
갈비,52,8
밖,52,8
차,52,8
질,52,8
스지,52,8
실망,51,8
불편,51,8
강추,51,8
전체,51,8
요즘,50,8
초벌,50,8
종류,50,8
조리,50,8
칼국수,50,8
인테리어,50,8
차이,50,8
기름기,50,8
옛날,50,8
이모,50,8
모츠,50,8
주말,49,8
맛나,49,8
대구,49,8
위생,49,8
왕십리,49,8
잔,48,8
뒤,48,8
공간,48,8
장점,48,8
탱,48,8
여자,48,8
맛없,48,8
즐기,48,8
담,48,8
싫,48,8
여행,48,8
공기,47,8
행복,47,8
도착,46,8
최근,46,8
부르,46,8
등심,46,8
전반,46,8
주변,45,8
해장,45,8
양념장,45,8
대비,45,8
잇,45,8
얇,45,8
불,44,8
평소,44,8
사용,44,8
부담,44,8
참고,44,8
섞,44,8
병,44,8
창집,44,8
명란,44,8
쉽,43,8
갈매기살,43,8
사이드,43,8
대신,43,8
닭발,43,8
어울리,42,8
전문점,42,8
고급,42,8
실하,42,8
얘기,42,8
치,42,8
진하,42,8
경험,42,8
들기름,42,8
순두부,42,8
일행,41,8
사이,41,8
한입,41,8
술안주,41,8
통통,40,8
영업,40,8
눈,40,8
끓,40,8
버섯,40,8
이후,40,8
든든,40,8
죽,40,8
사이즈,40,8
배부르,40,8
호불호,40,8
내,40,8
부대찌개,40,8
두툼,39,8
신기,39,8
붙,39,8
예상,39,8
설명,39,8
강남,39,8
그러,39,8
가격대,39,8
망,39,8
평점,39,8
아주머니,39,8
지금,38,8
타,38,8
끓이,38,8
막,38,8
우육,38,8
걱정,37,8
사랑,37,8
매운맛,37,8
단맛,37,8
초원,37,8
몽탄,37,8
냉면,37,8
찌개,37,8
숯불,36,8
맛보,36,8
누린내,36,8
낮,36,8
혼,36,8
콩나물,36,8
완벽,36,8
음식점,36,8
주먹밥,36,8
덮밥,36,8
마라,36,8
종로,35,8
삼겹살,35,8
불판,35,8
최애,35,8
배추,35,8
김치찌개,35,8
코로나,35,8
대표,35,8
국,35,8
채소,35,8
동안,35,8
오늘,35,8
주방,35,8
지인,35,8
싸,35,8
깻잎,35,8
기름지,34,8
사,34,8
겉,34,8
이전,34,8
맘,34,8
뚝배기,34,8
육개장,34,8
충분,34,8
한국,34,8
청양,34,8
지방,34,8
찬,34,8
만석,34,8
접시,34,8
여의도,34,8
순댓국,34,8
을지로,33,8
덕분,33,8
구수,33,8
일품,33,8
오후,33,8
조화,33,8
파스타,33,8
아쉬움,33,8
얼마,33,8
후기,33,8
오발탄,33,8
상추,33,8
직장인,32,8
닭갈비,32,8
불구,32,8
뜨끈,32,8
김,32,8
삶,32,8
수제비,32,8
시장,32,8
