keyword,counts,label
게장,1337,5
먹,1332,5
맛있,753,5
간장,710,5
있,632,5
맛,609,5
좋,571,5
하,421,5
밥,381,5
집,336,5
양념,315,5
같,312,5
없,284,5
반찬,252,5
많,245,5
정식,234,5
나오,219,5
곳,216,5
방문,200,5
꽃,196,5
가격,195,5
가,191,5
음식,177,5
정도,170,5
맛집,163,5
게,160,5
때,155,5
괜찮,155,5
살,154,5
생각,154,5
주문,152,5
식당,146,5
메뉴,145,5
되,143,5
짜,140,5
인,135,5
알,123,5
사람,112,5
추천,108,5
꽃게,107,5
밑반찬,102,5
리필,99,5
양,90,5
들,90,5
느낌,88,5
돌,87,5
식사,85,5
무한리필,83,5
주,83,5
손,81,5
보,79,5
참치,79,5
갈치조림,78,5
점심,76,5
깔끔,76,5
공기,75,5
시간,72,5
유명,71,5
찜,71,5
가족,68,5
만족,67,5
아구찜,67,5
친절,66,5
말,66,5
오,65,5
찾,65,5
탕,65,5
남,64,5
가능,61,5
구이,61,5
기본,60,5
간,60,5
서비스,58,5
추가,58,5
비리,58,5
김치,57,5
인분,57,5
국물,57,5
작,56,5
비싸,56,5
새우,55,5
생선,55,5
테이블,54,5
처음,54,5
받,53,5
근처,53,5
우장,52,5
전,52,5
자리,52,5
웨이팅,52,5
최고,52,5
서울,52,5
가게,52,5
여수,52,5
모르,51,5
예약,51,5
배,51,5
분위기,51,5
포장,49,5
시키,48,5
나,48,5
입,47,5
사장,47,5
점,46,5
위치,46,5
게살,46,5
불고기,46,5
주차,46,5
비빔밥,45,5
신선,44,5
성비,44,5
맞,44,5
물,44,5
갈치,44,5
크,43,5
밥도둑,43,5
맵,43,5
다양,42,5
넣,42,5
돈,42,5
차,42,5
백반,42,5
반,41,5
날,41,5
세트,41,5
기대,41,5
사진,41,5
전복,41,5
푸짐,40,5
한정식,40,5
굴비,39,5
정갈,39,5
입맛,38,5
무난,38,5
된장찌개,38,5
실하,37,5
리뷰,37,5
친구,36,5
앞,36,5
가성,35,5
드,35,5
개인,35,5
돌솥,35,5
게딱지,34,5
장,34,5
기분,34,5
후,34,5
맛나,34,5
보리,34,5
달,33,5
다음,33,5
저녁,33,5
튀김,33,5
옆,32,5
고소,32,5
코스,32,5
저렴,32,5
매콤,31,5
의사,31,5
적,31,5
해물,31,5
퀄리티,30,5
직원,30,5
자체,30,5
시원,30,5
여행,30,5
무한,30,5
높,30,5
공간,30,5
기억,30,5
감칠맛,29,5
이상,29,5
들어가,29,5
그릇,29,5
무침,29,5
된장,29,5
대기,28,5
마음,28,5
주차장,28,5
가격대,28,5
사이즈,28,5
안,28,5
보통,28,5
부모,28,5
나물,28,5
실망,28,5
내장,28,5
찍,28,5
예전,28,5
손님,28,5
꼬막,28,5
구성,27,5
나쁘,27,5
한식,27,5
적당,27,5
좋아하,26,5
매운탕,26,5
미,26,5
아쉽,26,5
떡갈비,26,5
제주,26,5
찬,25,5
술,25,5
넓,25,5
길,25,5
동네,25,5
요리,25,5
갈비찜,25,5
마지막,24,5
엄마,24,5
자극,24,5
이번,24,5
평소,24,5
소,24,5
모시,24,5
관광객,24,5
김,23,5
주말,23,5
통통,23,5
비린내,23,5
특별,23,5
주변,23,5
전체,23,5
담백,23,5
향,23,5
건강,23,5
막걸리,23,5
잡채,23,5
앉,22,5
속,22,5
불편,22,5
식감,22,5
고기,22,5
일,22,5
시작,21,5
소스,21,5
걱정,21,5
셀프,21,5
부위,21,5
누룽지,21,5
일반,21,5
콩나물,21,5
쓰,21,5
층,21,5
전문점,20,5
수준,20,5
그렇,20,5
해산물,20,5
평일,20,5
후기,20,5
끝,20,5
잇,20,5
조림,20,5
쏘,20,5
솥,20,5
낙지,20,5
짜지,20,5
대비,20,5
넘,19,5
보이,19,5
크기,19,5
파,19,5
국,19,5
굿,19,5
종류,19,5
부드럽,19,5
재료,19,5
부족,19,5
외국인,19,5
수요,19,5
식회,19,5
아구,19,5
이름,19,5
훌륭,18,5
비,18,5
샐러드,18,5
장집,18,5
야채,18,5
다리,18,5
이유,18,5
할머니,18,5
평,18,5
목포,18,5
홍어,18,5
맛없,18,5
보쌈,18,5
인사동,18,5
플,17,5
비교,17,5
그러,17,5
부담,17,5
조합,17,5
만들,17,5
건물,17,5
빼,17,5
회,17,5
게국지,17,5
아침,17,5
숫,17,5
경우,17,5
시장,17,5
포함,17,5
진미,17,5
쌀밥,17,5
위,16,5
느끼,16,5
힘들,16,5
줄,16,5
늦,16,5
몰타,16,5
서빙,16,5
가지,16,5
볶음밥,16,5
실,16,5
군산,16,5
발렛,16,5
불친절,16,5
한상,16,5
싱싱,15,5
사용,15,5
필요,15,5
장사,15,5
내,15,5
내부,15,5
나머지,15,5
선택,15,5
상태,15,5
아,15,5
눈,15,5
상차림,15,5
접시,15,5
준비,15,5
프로,15,5
외식,15,5
계란찜,15,5
쌀,15,5
기다리,14,5
대부분,14,5
충분,14,5
싫,14,5
거리,14,5
최근,14,5
옛날,14,5
면,14,5
급,14,5
밥집,14,5
한국,14,5
음식점,14,5
찌개,14,5
어른,14,5
상,14,5
청국장,14,5
도착,13,5
기준,13,5
망,13,5
밖,13,5
치알,13,5
인기,13,5
합리,13,5
타,13,5
메인,13,5
중요,13,5
사이,13,5
취향,13,5
비려,13,5
값,13,5
차이,13,5
든든,13,5
강화,13,5
몸통,13,5
택배,13,5
암게,13,5
배달,13,5
산,13,5
안주,13,5
부산,13,5
인동주,13,5
뒤,12,5
담,12,5
스타일,12,5
지점,12,5
껍질,12,5
수제비,12,5
소자,12,5
세,12,5
한입,12,5
코로나,12,5
잡,12,5
다르,12,5
평범,12,5
후식,12,5
멀,12,5
문,12,5
전반,12,5
소개,12,5
순간,12,5
고구마,12,5
혼자,12,5
소주,12,5
볶음,12,5
편하,12,5
젓갈,12,5
팔,12,5
계란,12,5
미역국,12,5
골목,12,5
고등어,12,5
뻥튀기,12,5
고등어구이,12,5
운영,12,5
연어,12,5
쉽,11,5
냄새,11,5
제주도,11,5
사,11,5
달콤,11,5
공항,11,5
강추,11,5
원,11,5
라면,11,5
사리,11,5
참,11,5
막,11,5
신기,11,5
어묵,11,5
묵,11,5
참기름,11,5
질,11,5
완전,11,5
한옥,11,5
토담,11,5
골,11,5
두부,11,5
배부르,11,5
지,11,5
얼마,11,5
글,11,5
철,11,5
이후,11,5
일품,11,5
별도,11,5
영업,11,5
감동,11,5
무,11,5
장소,11,5
말씀,11,5
별미,11,5
인정,11,5
매력,11,5
제공,11,5
검색,11,5
특정,11,5
입장,10,5
짭짤,10,5
경험,10,5
특유,10,5
따뜻,10,5
어르신,10,5
고민,10,5
식,10,5
계산,10,5
오랜만,10,5
의외,10,5
아깝,10,5
불구,10,5
필수,10,5
여유,10,5
마시,10,5
생각나,10,5
맘,10,5
냉동,10,5
갈비,10,5
정신,10,5
인상,10,5
부분,10,5
각종,10,5
치,10,5
수,10,5
궁금,10,5
본점,10,5
판매,10,5
사랑,10,5
서산,10,5
모습,10,5
넉넉,10,5
아귀찜,10,5
육전,10,5
삼합,10,5
단맛,10,5
호불호,10,5
요즘,10,5
감태,10,5
정성,10,5
장정식,10,5
갈치구이,10,5
남자,10,5
꿀맛,9,5
인생,9,5
병,9,5
드라이브,9,5
