keyword,counts,label
밀푀유,39,20
만들,39,20
찍,38,20
맞,38,20
눌,38,20
위,37,20
녹차,37,20
아쉽,37,20
흑임자,37,20
동네,37,20
촉촉,36,20
의사,36,20
층,36,20
처음,36,20
입맛,36,20
이상,36,20
나오,35,20
머랭,35,20
아이스크림,34,20
보이,34,20
최고,34,20
그렇,34,20
전체,34,20
요즘,34,20
홍차,34,20
조화,33,20
마음,33,20
솔티,33,20
와인,33,20
쫄깃,33,20
주,32,20
매력,32,20
이번,32,20
예전,32,20
쓰,32,20
고급,31,20
밤,31,20
평범,31,20
과일,31,20
무스,31,20
베이커리,30,20
깔끔,30,20
피스타치오,30,20
사이,30,20
특이,30,20
상태,29,20
높,29,20
세트,29,20
서비스,29,20
자체,29,20
은은,29,20
넓,29,20
만드,29,20
프랑스,29,20
시트,28,20
눈,28,20
오랜만,28,20
개당,28,20
나쁘,28,20
파스타,28,20
칩,28,20
한입,27,20
품절,27,20
스타일,27,20
산미,27,20
비주얼,27,20
비슷,27,20
레,27,20
브륄,27,20
파,27,20
끌레어,26,20
녹,26,20
르,26,20
고르,26,20
캬라멜,26,20
코코넛,26,20
살,26,20
진하,26,20
바게트,26,20
쏘,25,20
밖,25,20
쇼콜라,25,20
조합,25,20
잇,25,20
플,25,20
팥,25,20
자몽,25,20
사이즈,24,20
테이크아웃,24,20
마시,24,20
바나나,24,20
주변,24,20
마늘,24,20
씹,23,20
양,23,20
트,23,20
블루베리,23,20
덕,23,20
넘,23,20
전반,23,20
거리,23,20
확인,22,20
화이트,22,20
아,22,20
시그,22,20
앉,22,20
손,22,20
신기,22,20
티라미수,22,20
발견,22,20
뒤,22,20
물,22,20
브라우니,22,20
밀크,22,20
풍미,21,20
비싸,21,20
움,21,20
존,21,20
일반,21,20
서울,21,20
처,21,20
추가,21,20
늦,21,20
선택,21,20
최애,21,20
당,21,20
테이블,21,20
중간,21,20
크리스마스,20,20
단단,20,20
마지막,20,20
산딸기,20,20
이유,20,20
맛보,20,20
조각,20,20
팔,20,20
샵,20,20
민트,20,20
문,20,20
비교,20,20
반,20,20
영업,20,20
레드,20,20
치즈케이크,20,20
유자,20,20
귀엽,20,20
헤이즐넛,19,20
베이스,19,20
좌석,19,20
끝,19,20
얇,19,20
초콜렛,19,20
선호,19,20
푸딩,19,20
크렘,19,20
아이스,19,20
저녁,19,20
슈,19,20
실망,19,20
쉽,18,20
잡,18,20
신선,18,20
음식,18,20
옆,18,20
전문점,18,20
적,18,20
아웃,18,20
직원,18,20
크로,18,20
예상,17,20
특별,17,20
맛나,17,20
맛없,17,20
캐러멜,17,20
불편,17,20
대부분,17,20
평점,17,20
생각나,17,20
골목,17,20
이전,17,20
특유,17,20
은근,17,20
색,17,20
쫀쫀,17,20
지나가,17,20
씹히,17,20
장점,17,20
굿,17,20
힘들,17,20
식사,17,20
망,17,20
미,17,20
캐릭터,17,20
빙수,17,20
신라호텔,16,20
패스,16,20
사용,16,20
퀄리티,16,20
인상,16,20
값,16,20
후기,16,20
딸,16,20
정석,16,20
파운드,16,20
지금,16,20
디,16,20
재미,16,20
행복,16,20
원두,16,20
조용,16,20
부담,16,20
사랑,16,20
유행,16,20
당근,16,20
베,16,20
체리,16,20
복숭아,16,20
수,16,20
가운데,16,20
전화,15,20
라인업,15,20
훌륭,15,20
식빵,15,20
시즌,15,20
낮,15,20
최근,15,20
로,15,20
지나,15,20
독특,15,20
손님,15,20
메,15,20
대구,15,20
파리,15,20
주차,15,20
프렌치,15,20
상,15,20
보통,15,20
슈크림,15,20
시도,14,20
뿜,14,20
줄,14,20
냉장고,14,20
모카,14,20
담,14,20
필요,14,20
쇼,14,20
싫,14,20
구입,14,20
시,14,20
고민,14,20
이쁘,14,20
화려,14,20
과하,14,20
홍대,14,20
장미,14,20
운영,14,20
숙성,14,20
쥬얼,14,20
맘,14,20
단점,14,20
설명,14,20
점심,14,20
베리,14,20
지바,14,20
아기자기,14,20
애매,14,20
벨벳,14,20
엄마,14,20
강추,14,20
앙,14,20
콩고물,14,20
트리,13,20
부티크,13,20
경험,13,20
가격대,13,20
홀,13,20
케잌,13,20
가성,13,20
지인,13,20
평소,13,20
찾아가,13,20
촉,13,20
아몬드,13,20
당도,13,20
평일,13,20
따뜻,13,20
브런치,13,20
가루,13,20
대비,13,20
주말,13,20
나가,13,20
남자,13,20
크래커,13,20
여자,13,20
폰,13,20
탑,13,20
쁘띠,13,20
스모,13,20
호텔,12,20
픽업,12,20
가볍,12,20
견과,12,20
케이스,12,20
검색,12,20
좁,12,20
블,12,20
완전,12,20
경우,12,20
나머지,12,20
연남동,12,20
대표,12,20
박스,12,20
쉐,12,20
신경,12,20
날씨,12,20
간단,12,20
에르,12,20
순간,12,20
넉넉,12,20
콘,12,20
전문,12,20
면,12,20
치,12,20
깊,12,20
말씀,12,20
배,12,20
편하,12,20
기준,12,20
로즈,12,20
쑥,12,20
얼음,12,20
그날,12,20
두껍,12,20
다르,12,20
그러,12,20
아래,11,20
그때,11,20
디자인,11,20
생일,11,20
