keyword,counts,label
먹,6984,14
버거,6054,14
맛있,4830,14
맛,4711,14
있,4147,14
좋,4071,14
하,2760,14
같,2732,14
치즈,2218,14
메뉴,1795,14
없,1738,14
집,1497,14
방문,1477,14
주문,1462,14
소스,1446,14
샌드위치,1410,14
패티,1364,14
생각,1324,14
느낌,1315,14
곳,1290,14
많,1150,14
정도,1067,14
빵,1047,14
때,971,14
가,922,14
수제,905,14
가격,843,14
햄버거,837,14
음식,779,14
치킨,778,14
괜찮,772,14
분위기,767,14
들,759,14
되,753,14
베이컨,743,14
웨이팅,735,14
브런치,702,14
느끼,691,14
고기,689,14
추천,688,14
보,675,14
샐러드,630,14
맛집,630,14
가게,629,14
재료,609,14
사람,586,14
시간,580,14
아보카도,580,14
양,537,14
버터,501,14
피자,483,14
토마토,479,14
나오,478,14
미국,476,14
자리,473,14
감자튀김,473,14
향,469,14
튀,467,14
맥주,460,14
점,459,14
기대,454,14
트,452,14
식감,450,14
육즙,450,14
양파,447,14
세트,442,14
말,409,14
입,405,14
만족,402,14
다음,400,14
친구,388,14
잠봉,387,14
안,385,14
테이블,381,14
후,377,14
르,374,14
개인,373,14
스테이크,368,14
추가,365,14
식사,364,14
조합,360,14
드,357,14
오픈,355,14
파스타,351,14
기본,350,14
유명,347,14
식당,340,14
티,340,14
새우,339,14
야채,336,14
들어가,330,14
핫,326,14
속,324,14
감,324,14
프라이,322,14
알,320,14
조화,320,14
오,320,14
커피,317,14
모르,313,14
전,313,14
친절,307,14
고소,307,14
위치,306,14
근처,306,14
팬케이크,306,14
손,305,14
음료,305,14
찾,304,14
크,303,14
가능,302,14
크림,302,14
튀김,301,14
주,297,14
인테리어,296,14
받,295,14
사이드,293,14
나,290,14
부드럽,290,14
자체,287,14
매장,286,14
카페,285,14
더블,285,14
깔끔,284,14
길,283,14
작,283,14
사진,280,14
잡,278,14
신선,277,14
햄,277,14
갈릭,274,14
짜,271,14
리뷰,271,14
위,268,14
시그,268,14
넣,267,14
날,263,14
스프,259,14
찍,258,14
버섯,256,14
공간,255,14
포장,255,14
기분,253,14
타우너,248,14
직원,247,14
다양,247,14
매콤,247,14
피클,246,14
감자,245,14
적,240,14
맞,240,14
처음,239,14
점심,238,14
앉,237,14
앞,234,14
슬로,234,14
스타일,233,14
시키,232,14
함박,230,14
살,227,14
프라이즈,227,14
선택,226,14
만들,225,14
무난,224,14
의사,223,14
마음,223,14
이름,223,14
최고,222,14
쉐이크,222,14
종류,221,14
취향,220,14
패,220,14
그렇,219,14
플,218,14
배,218,14
보이,217,14
전체,217,14
기억,216,14
배달,213,14
높,212,14
토스트,212,14
내부,212,14
소금,212,14
아쉽,211,14
남,209,14
간,208,14
바게트,207,14
처,205,14
다운,205,14
이상,203,14
파니니,201,14
주말,199,14
비주얼,199,14
계란,197,14
적당,196,14
궁금,195,14
좋아하,195,14
층,191,14
반,189,14
저녁,188,14
인,187,14
사장,187,14
촉촉,186,14
물,186,14
매력,183,14
오믈렛,183,14
코울,183,14
클래식,179,14
와플,178,14
건강,177,14
바질,177,14
구성,177,14
사이,174,14
파,174,14
와사비,173,14
평범,172,14
맵,172,14
어니언,172,14
브루클린,171,14
자극,170,14
일,170,14
이태원,170,14
단계,168,14
쓰,167,14
사이즈,167,14
비,167,14
비슷,166,14
풍미,165,14
얇,165,14
서비스,165,14
연어,165,14
대기,161,14
겉,160,14
어울리,160,14
뷰,160,14
서울,159,14
훌륭,159,14
입맛,158,14
나쁘,158,14
밥,157,14
특별,157,14
두툼,156,14
담백,155,14
넓,155,14
평일,154,14
굿,154,14
콜라,153,14
인상,152,14
줄,152,14
소고기,152,14
렐라,149,14
한입,149,14
부분,148,14
피,148,14
주차,146,14
씹,146,14
림프,146,14
오리지널,144,14
실망,143,14
요리,143,14
넘,142,14
예약,142,14
채소,142,14
이유,141,14
달,141,14
일반,141,14
동네,140,14
불편,139,14
베네딕트,139,14
짭짤,138,14
인기,138,14
밸런스,136,14
비싸,136,14
끝,133,14
힘들,132,14
사용,132,14
잇,132,14
이번,132,14
와인,130,14
마시,130,14
옆,129,14
전반,129,14
기다리,128,14
예전,128,14
파스트라미,128,14
비교,127,14
잼,127,14
한국,125,14
밀크,124,14
스타,123,14
하우스,123,14
밖,122,14
힙,122,14
품,122,14
따뜻,121,14
필요,121,14
강하,120,14
베,120,14
마늘,120,14
고구마,120,14
최근,119,14
슈카,119,14
대신,118,14
기름,118,14
눈,117,14
아침,117,14
저렴,117,14
오랜만,115,14
델리,115,14
고민,114,14
쏘,114,14
치,113,14
예쁘,113,14
포크,113,14
상큼,113,14
성비,113,14
토핑,113,14
특이,112,14
디저트,112,14
상태,111,14
만드,111,14
쉬,110,14
카,110,14
부족,109,14
완벽,109,14
망,109,14
머쉬룸,109,14
다르,109,14
가지,108,14
크기,108,14
러플,108,14
시럽,108,14
돈,107,14
수준,107,14
브라운,107,14
존,107,14
도우,106,14
조각,106,14
리,106,14
설명,105,14
즐기,105,14
경우,105,14
루벤,105,14
생각나,104,14
링,104,14
마지막,103,14
냄새,103,14
손님,103,14
요즘,103,14
맘,103,14
판매,102,14
미,101,14
거트,100,14
차,100,14
스커트,100,14
모,99,14
참고,99,14
잔,99,14
내,99,14
부,98,14
아,98,14
향신료,98,14
레몬,98,14
부담,96,14
페스,96,14
특유,96,14
