keyword,counts,label
해물,129,1
면,129,1
나물,129,1
작,128,1
자체,127,1
가족,126,1
그릇,126,1
적당,123,1
줄,123,1
기억,123,1
드,122,1
이상,122,1
만들,121,1
느끼,121,1
육수,121,1
야채,121,1
공기,119,1
리필,118,1
갈치조림,118,1
적,117,1
매콤,116,1
자극,116,1
찍,116,1
리뷰,115,1
안주,115,1
주차,115,1
구성,114,1
코스,113,1
마늘,112,1
국수,110,1
칼국수,110,1
사진,109,1
직원,109,1
세트,109,1
엄마,108,1
맵,108,1
위,108,1
훌륭,107,1
오징어,107,1
대기,107,1
된장찌개,107,1
보이,106,1
종류,106,1
우렁,105,1
파,104,1
동네,103,1
된장,103,1
빈대떡,102,1
뼈,101,1
보쌈,101,1
신선,100,1
담,100,1
잡,99,1
그렇,99,1
인기,99,1
감칠맛,99,1
쌈,99,1
스타일,98,1
쫄깃,98,1
군만두,98,1
찌개,98,1
조림,97,1
성비,97,1
불고기,96,1
인상,95,1
탕,95,1
돼지,94,1
특별,94,1
순두부,94,1
몸,93,1
좋아하,92,1
버섯,92,1
파전,92,1
부모,91,1
플,91,1
얇,91,1
제주도,91,1
일,90,1
전복,90,1
고기만두,90,1
달,89,1
전체,88,1
보리밥,88,1
평범,87,1
비빔국수,87,1
아쉽,87,1
넓,87,1
쌈밥,87,1
콩,86,1
손님,86,1
의사,86,1
이번,85,1
보통,85,1
높,85,1
채소,85,1
매력,84,1
이름,84,1
이유,83,1
성게,83,1
비싸,82,1
기다리,82,1
소고기,82,1
가성,82,1
수육,81,1
김,81,1
조합,81,1
쓰,80,1
무난,80,1
공간,80,1
갈비,80,1
예전,79,1
취향,79,1
마음,79,1
평일,78,1
와인,78,1
맛보,77,1
꽃,77,1
저렴,77,1
앉,76,1
생각나,76,1
궁금,76,1
끝,76,1
피,76,1
볶음,76,1
전골,76,1
감자,75,1
든든,75,1
주말,75,1
칼칼,75,1
마지막,75,1
내부,75,1
계란,75,1
굿,75,1
옆,74,1
오랜만,74,1
여행,74,1
제육,74,1
부족,73,1
육전,73,1
김치찌개,73,1
글,72,1
망,72,1
육즙,72,1
내,72,1
주변,71,1
기름,71,1
들깨,71,1
돼지고기,71,1
촉촉,70,1
층,70,1
깊,69,1
찬,69,1
참기름,69,1
시작,69,1
만두전골,69,1
게,68,1
가지,67,1
평소,66,1
산,66,1
뒤,66,1
한정식,66,1
냄새,66,1
순대,65,1
퀄리티,65,1
비주얼,65,1
오픈,65,1
모시,65,1
필요,65,1
두툼,65,1
비,65,1
별미,64,1
꼬막,64,1
멍게,64,1
나쁘,64,1
고추장,64,1
마시,64,1
음식점,63,1
씹,63,1
주차장,63,1
갈치구이,63,1
미역,63,1
백반,62,1
돌솥,62,1
넘,62,1
설명,62,1
경험,62,1
일반,62,1
골목,62,1
돌,61,1
따뜻,61,1
상태,61,1
장,61,1
두국,61,1
밥집,61,1
회,61,1
정성,60,1
고등어구이,60,1
사용,60,1
크기,60,1
만두피,60,1
전문점,59,1
부추,59,1
늦,59,1
젓갈,59,1
치즈,59,1
해산물,59,1
판매,58,1
강추,58,1
부분,58,1
단맛,58,1
가자미,58,1
인테리어,58,1
소주,57,1
고민,57,1
밖,57,1
조화,57,1
전반,57,1
도착,57,1
통영,57,1
새우만두,57,1
맑,56,1
맛나,56,1
원,56,1
여름,56,1
강하,56,1
무한리필,56,1
아,55,1
트,55,1
만둣국,55,1
접시,55,1
봄,55,1
제육볶음,55,1
비슷,54,1
실망,54,1
겉,54,1
아침,54,1
한우,54,1
미슐랭,54,1
샐러드,54,1
계란찜,54,1
한상,54,1
찐만두,54,1
도토리묵,53,1
소,53,1
두,53,1
사,53,1
힘들,53,1
완벽,52,1
심심,52,1
바다,52,1
수준,52,1
디저트,52,1
어울리,52,1
이해,51,1
통통,51,1
메인,51,1
사이즈,51,1
보리,51,1
눈,51,1
다르,51,1
조리,51,1
배추,51,1
밥도둑,50,1
선택,50,1
돈,50,1
밥상,50,1
쌈장,50,1
양파,50,1
볶음밥,50,1
도다리,50,1
스타,49,1
시,49,1
모듬,49,1
준비,48,1
썰,48,1
경우,48,1
쫀득,48,1
메밀,48,1
실하,48,1
이닝,48,1
충분,48,1
싫,48,1
청국장,48,1
국밥,48,1
비린내,47,1
내장,47,1
한입,47,1
기준,47,1
비교,47,1
대비,47,1
치,47,1
지역,47,1
얼큰,47,1
고급,46,1
기,46,1
평,46,1
상,46,1
타,46,1
진하,46,1
참고,46,1
구수,46,1
서빙,46,1
대표,46,1
셀프,46,1
단양,46,1
시그,45,1
콩비지,45,1
요즘,45,1
즐기,45,1
쫄면,45,1
편하,45,1
베이스,45,1
만드,45,1
쉽,45,1
짝,45,1
앙장,45,1
지금,44,1
얹,44,1
배부르,44,1
운영,44,1
냉동,44,1
독특,44,1
팀,44,1
잔,44,1
사이드,44,1
대부분,44,1
돔베,44,1
존,43,1
쏘,43,1
검색,43,1
떡,43,1
차이,43,1
냉면,43,1
깨끗,43,1
전병,43,1
김치전,43,1
일행,42,1
병,42,1
전화,42,1
신기,42,1
비리,42,1
이용,42,1
섞,42,1
제철,42,1
외식,42,1
마무리,42,1
특유,42,1
제공,42,1
걸쭉,42,1
굴,41,1
식,41,1
아쉬움,41,1
포함,41,1
재미,41,1
탱,41,1
