keyword,counts,label
맛,4147,19
먹,3031,19
맛있,1971,19
있,1847,19
아이스크림,1795,19
좋,1769,19
같,1253,19
젤라,1222,19
하,1121,19
없,804,19
커피,633,19
방문,603,19
카페,586,19
많,566,19
곳,559,19
생각,552,19
메뉴,542,19
디저트,513,19
느낌,497,19
주문,454,19
우유,444,19
집,430,19
가,423,19
때,421,19
초코,382,19
크림,368,19
가격,356,19
정도,355,19
향,350,19
되,344,19
케이크,344,19
괜찮,343,19
쌀,313,19
추천,304,19
녹차,300,19
보,299,19
사람,296,19
가게,294,19
달,277,19
들,268,19
자리,258,19
초콜릿,256,19
분위기,252,19
식감,247,19
라떼,241,19
고소,233,19
바질,222,19
딸기,222,19
피스타치오,218,19
유명,214,19
기대,213,19
순두부,210,19
컵,209,19
음료,206,19
다음,200,19
점,198,19
맛보,196,19
빵,194,19
안,192,19
오,190,19
근처,189,19
나,183,19
공간,182,19
위,179,19
사장,178,19
바닐라,178,19
상큼,176,19
재료,176,19
차,171,19
친구,171,19
레몬,171,19
개인,170,19
땅콩,168,19
말,167,19
맛집,166,19
종류,165,19
소금,164,19
앉,161,19
사진,160,19
빙수,157,19
베,154,19
와플,154,19
모르,153,19
입,152,19
치즈,151,19
흑임자,151,19
전,150,19
얼,149,19
시간,148,19
위치,148,19
진하,148,19
친절,146,19
선택,146,19
무난,146,19
앞,145,19
날,145,19
기분,145,19
알,144,19
쫀득,142,19
찾,142,19
소르,140,19
테이블,139,19
작,138,19
크,137,19
아메리카노,135,19
깔끔,134,19
자체,133,19
과일,133,19
조합,131,19
콘,130,19
뷰,130,19
기억,129,19
받,128,19
리뷰,127,19
이름,125,19
나오,125,19
쿠키,125,19
인테리어,124,19
밀크티,124,19
맞,122,19
주,122,19
다양,121,19
무스,121,19
느끼,120,19
케익,120,19
만족,118,19
당근,118,19
넣,117,19
녹,117,19
부드럽,116,19
토마토,115,19
버터,115,19
매장,113,19
높,112,19
드,112,19
보이,112,19
신기,111,19
단맛,110,19
층,110,19
남,109,19
길,108,19
씹히,107,19
양,106,19
그렇,106,19
티,106,19
후,105,19
가능,104,19
내부,104,19
궁금,103,19
꾸,103,19
포장,102,19
띠,102,19
거트,102,19
고르,101,19
취향,101,19
찍,101,19
우도,101,19
평범,99,19
카라멜,98,19
자두,98,19
밀크,98,19
타르트,97,19
무화과,97,19
당도,96,19
좋아하,96,19
마시,96,19
옥수수,96,19
아이스,95,19
리조,94,19
의사,94,19
예쁘,94,19
예전,94,19
매력,93,19
특이,93,19
화이트,93,19
최고,93,19
제주,92,19
서비스,90,19
처음,90,19
망고,90,19
밤,89,19
살,88,19
만들,88,19
마음,87,19
달콤,86,19
특별,86,19
이상,86,19
들어가,86,19
파,85,19
아쉽,85,19
인,85,19
블루베리,85,19
일,83,19
은은,83,19
넓,83,19
플,82,19
손,81,19
속,81,19
담,80,19
전체,80,19
쑥,80,19
크림치즈,80,19
코코넛,79,19
서울,79,19
수박,79,19
사,79,19
줄,78,19
강하,78,19
이번,78,19
버거,78,19
쓰,77,19
웨이팅,76,19
인기,76,19
고급,75,19
기본,75,19
토핑,75,19
티라미수,74,19
시그,74,19
건물,74,19
비싸,74,19
바게트,74,19
시원,73,19
스푼,73,19
스타,73,19
당,73,19
바나나,73,19
부분,72,19
오랜만,72,19
바다,72,19
강릉,72,19
패션,71,19
나쁘,71,19
쏘,71,19
초콜렛,71,19
적,69,19
저녁,69,19
밖,69,19
꿀,69,19
입맛,68,19
체리,68,19
인절미,68,19
민트,67,19
조화,67,19
판매,66,19
라즈베리,66,19
비슷,65,19
고민,65,19
질감,65,19
아,65,19
동네,64,19
치즈케이크,64,19
얼음,64,19
그레이,63,19
불편,63,19
호떡,63,19
오픈,62,19
특유,62,19
사이,62,19
음식,62,19
복숭아,61,19
여행,61,19
생각나,60,19
사과,60,19
추가,60,19
옆,60,19
파이,60,19
눈,59,19
풍미,57,19
굿,57,19
본연,57,19
독특,57,19
마카롱,57,19
배,56,19
르,56,19
말차,56,19
여름,56,19
테이크아웃,56,19
마카,56,19
설명,56,19
원두,56,19
이유,55,19
직원,55,19
적당,55,19
겉,55,19
전반,54,19
물,54,19
베이스,54,19
베리,54,19
시키,54,19
크로,54,19
손님,53,19
일반,53,19
어울리,53,19
덕,53,19
스쿱,53,19
끝,52,19
좌석,52,19
주차,52,19
사이즈,52,19
만드,52,19
자몽,52,19
따뜻,52,19
백향,51,19
예상,51,19
반,51,19
크리미,51,19
전문점,51,19
홍차,51,19
시럽,51,19
다르,50,19
도전,50,19
막걸리,50,19
드립,50,19
백미,50,19
실망,49,19
스타일,49,19
날씨,49,19
한입,49,19
처,49,19
저렴,49,19
사랑,48,19
오늘,48,19
힘들,48,19
다크,48,19
맛없,48,19
과,48,19
호불호,48,19
핫,48,19
잡,48,19
생크림,48,19
뒤,47,19
비주얼,47,19
럼,47,19
밥,47,19
스콘,47,19
거리,47,19
미국,47,19
폴바셋,47,19
식사,46,19
칩,46,19
넘,46,19
코스,46,19
조각,46,19
과자,46,19
소스,46,19
테라스,46,19
강추,45,19
비교,45,19
골목,45,19
시즌,45,19
조용,45,19
솔티,45,19
봉,45,19
익선동,45,19
경험,44,19
후르츠,44,19
셔벗,44,19
참고,44,19
얹,43,19
잔,43,19
즐기,43,19
인상,43,19
씹,43,19
치,43,19
시장,43,19
롤,43,19
여수,43,19
샤베트,42,19
바뀌,42,19
애매,42,19
꼬,42,19
문,42,19
준비,42,19
주말,42,19
이쁘,42,19
귀엽,41,19
재미,41,19
가루,41,19
구경,41,19
요즘,41,19
최근,41,19
돈,41,19
주변,41,19
맘,41,19
케잌,41,19
밀푀유,41,19
오설록,41,19
가볍,40,19
새콤,40,19
쇼콜라,40,19
모양,39,19
호지,39,19
바,39,19
부족,39,19
평일,39,19
행복,39,19
잇,39,19
한라,39,19
팥,39,19
후식,38,19
플랫,38,19
상,38,19
딱딱,38,19
시나몬,38,19
대표,38,19
낮,38,19
선물,38,19
여,38,19
중간,38,19
늦,38,19
푸,38,19
애플,37,19
와인,37,19
떼,37,19
의외,37,19
점심,37,19
차이,37,19
재밌,37,19
나중,37,19
훌륭,37,19
