keyword,counts,label
주차,33,11
주변,33,11
당면,33,11
고민,33,11
그릇,33,11
경험,33,11
스팸,33,11
맛없,33,11
이전,33,11
튀김옷,32,11
힘들,32,11
와사비,32,11
주말,32,11
코,32,11
운영,32,11
비주얼,32,11
타입,32,11
통영,32,11
눈,31,11
소풍,31,11
쉽,31,11
성게,31,11
문어,31,11
넓,31,11
크기,31,11
최근,30,11
칼칼,30,11
상태,30,11
훌륭,30,11
전반,30,11
처,30,11
디저트,30,11
전문점,30,11
모습,30,11
부분,30,11
특유,30,11
트,30,11
인원,30,11
플,29,11
달콤,29,11
테이크아웃,29,11
닭,29,11
얹,29,11
참고,29,11
강남,29,11
특징,29,11
방배,29,11
무침,29,11
치,28,11
늦,28,11
쌀,28,11
말이,28,11
그러,28,11
듣,28,11
평,28,11
돼지,28,11
육미,28,11
강하,28,11
셰프,28,11
사용,28,11
육수,28,11
양파,27,11
픽업,27,11
키토,27,11
가마솥,27,11
소바,27,11
다르,27,11
불친절,27,11
건물,27,11
골목,26,11
냄새,26,11
썰,26,11
글,26,11
최애,26,11
가볍,26,11
호불호,26,11
삶,26,11
싫,26,11
지나,26,11
돌하르방,26,11
갈비,26,11
아저씨,26,11
생활,26,11
빼,25,11
완전,25,11
판매,25,11
고구마,25,11
강추,25,11
양배추,25,11
은은,25,11
도전,25,11
와인,25,11
아보카도,25,11
거리,25,11
대부분,25,11
마늘,25,11
비교,25,11
왕,25,11
진미,25,11
베스트,24,11
잇,24,11
사이즈,24,11
준비,24,11
드리,24,11
채소,24,11
여자,24,11
촉촉,24,11
전복,24,11
위생,24,11
배부르,24,11
중간,24,11
섞,24,11
의외,24,11
제주도,24,11
런,24,11
메인,24,11
사랑,24,11
중앙,24,11
굿,23,11
장사,23,11
애매,23,11
맛나,23,11
고추장,23,11
타,23,11
이용,23,11
고급,23,11
베이스,23,11
본인,23,11
현금,23,11
계산,23,11
쌈,23,11
톳,23,11
술,22,11
땡기,22,11
재밌,22,11
두툼,22,11
국,22,11
가지,22,11
원조,22,11
불,22,11
일요일,22,11
과,22,11
익숙,22,11
부탁,22,11
조림,22,11
지금,22,11
꼬,22,11
최강록,22,11
나중,22,11
불편,22,11
부족,22,11
이해,22,11
표현,22,11
한식,22,11
비빔밥,22,11
맘,22,11
카드,22,11
깻잎,22,11
셀프,22,11
대학,22,11
깊,21,11
베,21,11
들어오,21,11
기준,21,11
따뜻,21,11
마시,21,11
상큼,21,11
경우,21,11
문,21,11
정갈,21,11
