keyword,counts,label
메밀,31,24
쏘,31,24
맛보,31,24
퍽퍽,31,24
비교,31,24
냉면,31,24
서울역,30,24
완벽,30,24
경우,30,24
고민,30,24
힘들,30,24
설명,30,24
플,30,24
사용,30,24
궁금,30,24
비,29,24
한입,29,24
그릇,29,24
밖,29,24
사이,29,24
눅눅,29,24
늦,29,24
주방,29,24
깨끗,29,24
가족,29,24
교자,29,24
제공,28,24
전반,28,24
담,28,24
요리,28,24
지방,28,24
좁,28,24
타임,27,24
서,27,24
입장,27,24
유지,27,24
실망,27,24
베이스,27,24
수준,27,24
서빙,27,24
섞,27,24
왕돈,27,24
양념,27,24
고구마,27,24
겨자,27,24
라면,27,24
드레싱,26,24
차,26,24
다르,26,24
크기,26,24
사이드,26,24
공간,26,24
가라아게,26,24
브라운,26,24
믹스,26,24
반숙,26,24
명란,26,24
함박,26,24
조리,25,24
질,25,24
뒤,25,24
카,25,24
진하,25,24
치킨,25,24
맛없,25,24
깍두기,25,24
코돈,25,24
숙주,25,24
본점,24,24
전문점,24,24
인정,24,24
중요,24,24
오늘,24,24
크림,24,24
정돈,23,24
어울리,23,24
경험,23,24
낮,23,24
겉,23,24
맥주,23,24
최근,23,24
마지막,23,24
조각,23,24
돼지고기,23,24
애매,23,24
레카,23,24
타,23,24
수제,23,24
아쉬움,23,24
상태,23,24
자작,23,24
부탄,23,24
조화,22,24
시작,22,24
런,22,24
분리,22,24
건물,22,24
핫,22,24
녹,22,24
특징,22,24
깊,22,24
운영,22,24
감칠맛,22,24
이야기,22,24
자극,22,24
그때,22,24
장사,22,24
특유,21,24
얹,21,24
쉽,21,24
모습,21,24
한국,21,24
중간,21,24
참고,21,24
만드,21,24
아침,21,24
걱정,21,24
눈,21,24
학교,21,24
단점,21,24
거리,21,24
기사,21,24
육향,20,24
숙성,20,24
강추,20,24
광화문,20,24
이해,20,24
강하,20,24
미소,20,24
고급,20,24
색,20,24
평점,20,24
단골,20,24
주인,20,24
가격대,20,24
리필,20,24
일행,20,24
찾아가,20,24
할인,20,24
모듬,20,24
배부르,20,24
하루,20,24
지구당,20,24
그러,19,24
망,19,24
감,19,24
문제,19,24
판매,19,24
반찬,19,24
빵가루,19,24
사이즈,19,24
썰,18,24
유자,18,24
육질,18,24
엄마,18,24
지인,18,24
깨,18,24
탱,18,24
신경,18,24
이전,18,24
의외,18,24
감동,18,24
고르,18,24
내,18,24
확인,18,24
바다,18,24
시절,18,24
장점,18,24
여름,18,24
넉넉,18,24
문,18,24
최악,18,24
옷,17,24
묻,17,24
미,17,24
평소,17,24
불구,17,24
꼬,17,24
인생,17,24
사랑,17,24
밀가루,17,24
역,17,24
빛,17,24
준비,17,24
결론,17,24
가루,17,24
가볍,17,24
로스카츠,17,24
바닥,17,24
대표,17,24
튀기,17,24
정신,17,24
나중,17,24
콘,17,24
맘,17,24
대부분,17,24
동안,17,24
홀,17,24
한국식,17,24
원,17,24
종로,17,24
조용,17,24
전화,17,24
협재,17,24
유부,17,24
두부,17,24
국수,17,24
