keyword,counts,label
존,56,10
시작,56,10
예약,56,10
찜,56,10
육수,56,10
잔,55,10
베이스,55,10
섞,55,10
시그,55,10
사랑,55,10
사이,55,10
한입,55,10
특유,55,10
떡꼬치,55,10
위생,55,10
깊,54,10
퀄리티,54,10
고구마,54,10
가족,54,10
샐러드,54,10
주말,54,10
평일,54,10
독특,54,10
크기,54,10
건물,54,10
훠궈,54,10
전화,53,10
짭짤,53,10
쉽,53,10
치알,53,10
명동,53,10
익,53,10
구성,53,10
잇,52,10
애매,52,10
고춧가루,52,10
버,51,10
붙,51,10
소개,51,10
만드,50,10
담백,50,10
망,50,10
모듬,50,10
깨끗,50,10
홍대,50,10
힘들,49,10
부담,49,10
인생,49,10
두부,49,10
불편,49,10
몸,49,10
새우튀김,49,10
수준,48,10
호불호,48,10
비교,48,10
평,48,10
무침,48,10
걱정,48,10
타입,48,10
판매,47,10
짱,47,10
그때,47,10
참고,47,10
처,47,10
내,47,10
꾸,47,10
가볍,47,10
감,47,10
식,46,10
운영,46,10
타,46,10
한잔,46,10
핫,46,10
편하,46,10
덕,46,10
행복,46,10
예상,46,10
신촌,46,10
상아,46,10
김치볶음밥,46,10
늦,45,10
나중,45,10
을지로,45,10
중간,45,10
인원,45,10
참기름,45,10
아침,44,10
두툼,44,10
눈,44,10
서,44,10
현금,44,10
경우,44,10
빵,44,10
햄,44,10
땡기,43,10
지단,43,10
최애,43,10
조미료,43,10
이전,43,10
전반,43,10
간단,43,10
부르,43,10
접시,43,10
동안,43,10
빼,42,10
가지,42,10
은근,42,10
순간,42,10
대부분,42,10
건강,42,10
장사,42,10
모습,42,10
마녀,42,10
튀기,41,10
탱,41,10
얘기,41,10
도착,41,10
싫,41,10
찾아가,41,10
군만두,41,10
여자,41,10
가미,41,10
할머니,41,10
구름,41,10
메뉴판,40,10
베이컨,40,10
썰,40,10
지금,40,10
해산물,40,10
엄마,40,10
글,40,10
은은,40,10
후추,40,10
부족,40,10
준비,40,10
수제,40,10
고급,40,10
이태원,40,10
덕분,39,10
연어,39,10
차이,39,10
과,39,10
생활,39,10
불,39,10
그릇,39,10
단무지,39,10
생맥주,38,10
특색,38,10
넉넉,38,10
기준,38,10
훌륭,38,10
볶음,38,10
오늘,38,10
로제,38,10
감성,38,10
단골,38,10
평점,38,10
달인,38,10
사이즈,38,10
의외,38,10
완벽,38,10
샌드위치,38,10
막,37,10
양파,37,10
베스트,37,10
일행,37,10
단점,37,10
구이,37,10
마요네즈,37,10
촉촉,37,10
달짝지근,37,10
뿜,37,10
간판,37,10
칼국수,37,10
호떡,37,10
