keyword,counts,label
기분,98,12
고추,98,12
무난,98,12
그렇,98,12
오징어순대,98,12
후,97,12
얼큰,96,12
일,95,12
비빔밥,95,12
옆,94,12
마늘,94,12
깻잎,93,12
무침,92,12
머,92,12
일반,91,12
물,91,12
꼬막,91,12
마시,90,12
볶음밥,90,12
평범,89,12
인,89,12
살,88,12
손님,88,12
쓰,88,12
재료,88,12
전주,88,12
부속,88,12
적,87,12
당면,87,12
콩나물,87,12
반,86,12
사진,86,12
위생,86,12
아쉽,86,12
감칠맛,86,12
어묵,86,12
분식집,85,12
본점,84,12
앉,83,12
이름,83,12
노포,82,12
드,81,12
해장,81,12
섞,81,12
이유,80,12
특이,80,12
마음,80,12
가루,80,12
마을,80,12
작,80,12
아바,80,12
특유,79,12
여행,79,12
인기,79,12
접시,78,12
특별,78,12
맛보,78,12
몸,78,12
선택,77,12
맥주,77,12
건더기,76,12
황태,76,12
생각나,75,12
병,74,12
차이,74,12
종류,74,12
파,74,12
이순대,74,12
기다리,73,12
매장,73,12
위,73,12
아바이,73,12
부분,72,12
찹쌀,72,12
오랜만,71,12
의사,71,12
다르,70,12
만들,69,12
적당,69,12
부추,69,12
필요,69,12
늦,69,12
직원,69,12
달,69,12
플,68,12
나쁘,68,12
제주,68,12
씹,67,12
이번,66,12
신기,66,12
마지막,66,12
상태,66,12
인상,66,12
훌륭,65,12
주변,65,12
끝,65,12
넘,65,12
찜,64,12
밖,64,12
높,63,12
내부,63,12
쌀떡,63,12
자국,63,12
신선,62,12
술국,62,12
풀,62,12
부위,62,12
저렴,61,12
짜,61,12
층,61,12
수준,60,12
빼,60,12
사용,60,12
추억,60,12
뼈,59,12
궁금,59,12
데기,59,12
걱정,59,12
거리,59,12
굿,59,12
비주얼,59,12
아저씨,59,12
요리,58,12
호불호,58,12
제주도,58,12
진하,58,12
계란,58,12
사골,58,12
감자탕,58,12
한잔,57,12
백암,57,12
돈,57,12
분식,57,12
술집,57,12
맥,57,12
쫀득,57,12
볶음,57,12
김,56,12
시작,56,12
밀떡,56,12
전골,56,12
평일,55,12
머리,55,12
가성,55,12
옛날,55,12
감,55,12
담,54,12
암,54,12
인생,54,12
단맛,54,12
망,53,12
대신,53,12
칼칼,53,12
쏘,53,12
비교,53,12
혼,52,12
본인,52,12
누린내,52,12
선지,52,12
뚝배기,52,12
살코기,52,12
요즘,51,12
오픈,51,12
젓갈,51,12
삶,50,12
도착,50,12
내,50,12
가족,50,12
잇,49,12
농민,49,12
뒤,49,12
데리,49,12
얘기,49,12
소,49,12
치,49,12
아,49,12
볶,49,12
최근,48,12
든든,48,12
양파,48,12
전통,48,12
메뉴판,48,12
싫,48,12
가래떡,48,12
소머리,48,12
힘들,47,12
잔,47,12
공간,47,12
꼬,47,12
배달,47,12
해물,47,12
구이,47,12
존,47,12
기름,47,12
해장국,47,12
양념장,46,12
밑반찬,46,12
공기,46,12
내용물,46,12
깨끗,46,12
면,46,12
조화,46,12
차,46,12
리필,46,12
서빙,46,12
참고,46,12
학교,46,12
고민,46,12
지금,45,12
비슷,45,12
운영,45,12
실망,45,12
사,45,12
지역,45,12
평,44,12
돼지고기,44,12
간장,44,12
막,44,12
만두,44,12
비,43,12
만드,43,12
성비,43,12
뜨끈,43,12
치즈,43,12
대부분,43,12
탕,43,12
우동,43,12
한입,42,12
대창,42,12
입장,42,12
주차장,42,12
기준,42,12
즐기,42,12
눈,42,12
덕분,41,12
좁,41,12
주말,41,12
썰,41,12
강추,41,12
설명,41,12
평점,40,12
팀,40,12
그러,40,12
강하,40,12
아침,40,12
조리,40,12
특징,40,12
선호,40,12
세트,40,12
영업,39,12
비린내,39,12
부족,39,12
모둠,39,12
퀄리티,39,12
소개,39,12
남자,39,12
오소리감투,39,12
경우,39,12
수,39,12
쉽,39,12
경험,39,12
건물,39,12
사이,38,12
매운맛,38,12
베이스,38,12
타,38,12
가지,37,12
두부,37,12
단점,37,12
불편,37,12
사랑,37,12
넉넉,37,12
회전율,37,12
채소,37,12
토렴,37,12
주민,37,12
평소,36,12
혼자,36,12
심심,36,12
특색,36,12
중간,36,12
구성,36,12
간판,36,12
의외,36,12
대표,36,12
조점,36,12
례,36,12
초장,36,12
해산물,36,12
익숙,36,12
따뜻,36,12
한식,35,12
일행,35,12
문,35,12
말씀,35,12
순간,35,12
모습,35,12
미,35,12
부담,35,12
쌈장,35,12
소금,35,12
전체,35,12
주방,35,12
익,35,12
성게,35,12
식,34,12
합천,34,12
씹히,34,12
참치,34,12
이전,34,12
맛없,34,12
판매,33,12
급,33,12
빠르,33,12
대비,33,12
청양,33,12
글,33,12
꾸,33,12
맛나,33,12
독특,33,12
대구,33,12
을지로,33,12
조미료,33,12
끓,33,12
완벽,32,12
부르,32,12
비싸,32,12
편하,32,12
이날,32,12
오늘,32,12
시,32,12
붙,32,12
배추김치,32,12
