keyword,counts,label
신촌,32,26
설명,32,26
닭다리,32,26
고구마,32,26
강정,32,26
안동,32,26
특유,31,26
기다리,31,26
제공,31,26
부담,31,26
만들,31,26
지점,31,26
크림,31,26
노포,31,26
상태,31,26
베이컨,31,26
짭짤,30,26
모습,30,26
내,30,26
비싸,30,26
달콤,30,26
원,30,26
남자,30,26
대신,30,26
넘,30,26
체인점,30,26
사리,30,26
치,30,26
무,30,26
진미,30,26
당면,30,26
줄,29,26
부,29,26
따뜻,29,26
그릇,29,26
평점,29,26
여름,29,26
순,29,26
깐,29,26
건강,28,26
애매,28,26
오픈,28,26
철판,28,26
인분,28,26
여자,28,26
양반,28,26
참고,28,26
술집,28,26
센,28,26
부족,27,26
사,27,26
맛보,27,26
속살,27,26
덕분,27,26
밑,27,26
타,27,26
익,27,26
퀄리티,27,26
조리,27,26
뒤,27,26
붙,27,26
백숙,27,26
코로나,27,26
림스,27,26
양파,26,26
인원,26,26
픽업,26,26
신기,26,26
단체,26,26
별미,26,26
학,26,26
빼,25,26
배부르,25,26
나중,25,26
리필,25,26
은은,25,26
기름기,25,26
불편,25,26
뜯,25,26
동안,25,26
존,25,26
탕,25,26
맘,25,26
굽,25,26
눈,25,26
감사,25,26
국수,25,26
한입,25,26
볶음밥,25,26
피치,25,26
코코넛,25,26
쉽,24,26
단맛,24,26
깊,24,26
크기,24,26
불구,24,26
마리,24,26
부위,24,26
점심,24,26
싫,24,26
이야기,24,26
얘기,24,26
피,24,26
장점,24,26
최근,24,26
콥,24,26
잇,23,26
시금치,23,26
이후,23,26
위생,23,26
소금구이,23,26
통닭구이,23,26
부여,23,26
숙소,23,26
문,23,26
그러,23,26
통,23,26
유지,23,26
베이스,23,26
호프,23,26
깍두기,23,26
오징어,23,26
윙,22,26
후기,22,26
글,22,26
찹쌀,22,26
일행,22,26
도착,22,26
심심,22,26
기준,22,26
관리,22,26
막,22,26
주차,22,26
딱딱,22,26
은근,22,26
한국,22,26
국내,22,26
마지막,22,26
알싸,22,26
전통,22,26
맑,22,26
돈,22,26
목,22,26
대오,22,26
기회,21,26
지금,21,26
겨자,21,26
주말,21,26
중독,21,26
코,21,26
신경,21,26
닭죽,21,26
평,21,26
렌,21,26
평소,21,26
상호,21,26
남기,21,26
짱,21,26
선호,21,26
크리스피,21,26
야외,21,26
바뀌,21,26
대학생,21,26
고추장,21,26
핫,20,26
감칠맛,20,26
육즙,20,26
대기,20,26
이해,20,26
대부분,20,26
조화,20,26
