keyword,counts,label
저렴,138,25
행복,137,25
소스,137,25
선택,137,25
사용,136,25
밖,136,25
인,135,25
카라멜,135,25
시트,134,25
맛보,134,25
견과,134,25
은은,134,25
직원,134,25
쇼,133,25
적,133,25
설탕,133,25
음식,132,25
고급,131,25
처,131,25
주말,130,25
강하,130,25
결,129,25
일반,129,25
프레첼,128,25
망,128,25
망고,127,25
적당,127,25
물,127,25
떡,127,25
잡,126,25
넘,126,25
전체,126,25
패스,125,25
서울,125,25
오후,125,25
훌륭,124,25
늦,123,25
나쁘,123,25
유자,122,25
마시,121,25
특유,121,25
제주,120,25
진하,119,25
본점,119,25
맛나,118,25
배,118,25
그레이,117,25
햄,116,25
바나나,116,25
맘모스,116,25
브라우니,116,25
비싸,115,25
테이크아웃,115,25
요즘,115,25
얇,115,25
최애,115,25
인상,114,25
이유,114,25
구입,114,25
치,114,25
굿,114,25
사랑,113,25
산미,113,25
소보,113,25
스타,112,25
전반,112,25
호두,112,25
모양,111,25
앙금,111,25
신기,111,25
티,111,25
고구마,111,25
특별,110,25
트,110,25
부담,110,25
고래,110,25
평,109,25
과일,109,25
비슷,109,25
서비스,108,25
원두,108,25
다르,108,25
쏘,107,25
파운드,107,25
사이즈,106,25
실망,106,25
어니언,106,25
한입,105,25
옆,105,25
시식,105,25
비주얼,105,25
콘,105,25
아웃,105,25
꾸,104,25
감동,104,25
미,104,25
기다리,103,25
묵직,103,25
겐,103,25
블루베리,102,25
품절,101,25
오렌지,101,25
따뜻,101,25
비교,101,25
팔,100,25
쇼콜라,99,25
밀가루,99,25
코팅,99,25
퍽퍽,99,25
케잌,98,25
참고,98,25
프랑스,98,25
브런치,98,25
김영모,98,25
냄새,97,25
끝,97,25
대신,97,25
젤라,97,25
움,96,25
뒤,96,25
거리,96,25
반죽,95,25
가족,95,25
점심,95,25
파리,95,25
타르,95,25
틴,95,25
필링,94,25
힘들,94,25
콜라,94,25
건물,94,25
어울리,94,25
인절미,94,25
크리스마스,93,25
필요,93,25
도전,93,25
비,92,25
추가,92,25
렌,92,25
황남빵,92,25
피,92,25
팥빵,91,25
녹,91,25
신선,91,25
맛없,91,25
문,91,25
아이스,91,25
마늘빵,91,25
도착,90,25
대부분,90,25
핫,90,25
밀푀유,90,25
덕,90,25
인생,89,25
성심,89,25
파스타,88,25
생각나,88,25
슈크림,88,25
씹히,87,25
보통,87,25
미니,87,25
흑임자,87,25
아,86,25
장,86,25
평점,86,25
수준,86,25
박스,86,25
경주,86,25
엄마,86,25
경우,85,25
대표,85,25
야채,85,25
한옥,85,25
종,84,25
예쁘,84,25
하루,84,25
중간,84,25
예상,83,25
홀,83,25
아이스크림,83,25
존,83,25
촉,83,25
불편,83,25
특이,83,25
강추,83,25
여행,83,25
모찌,83,25
계란,82,25
치아,82,25
짭짤,81,25
베스트,81,25
페이스트리,81,25
상태,80,25
한국,80,25
설명,80,25
쑥,80,25
사과,80,25
도넛,80,25
찹쌀떡,80,25
주변,79,25
당,79,25
홍차,79,25
낮,78,25
좌석,78,25
몽블랑,77,25
가루,77,25
시즌,76,25
롤,76,25
열,76,25
최근,76,25
꿀,76,25
플레인,75,25
잇,75,25
쉬,75,25
호밀빵,75,25
애매,75,25
파티,75,25
풍부,75,25
시작,75,25
피스타치오,75,25
밸런스,74,25
과하,74,25
시,74,25
지나,74,25
호텔,73,25
경험,73,25
싫,73,25
호불호,73,25
반미,73,25
쉽,72,25
밥,72,25
지점,72,25
마지막,71,25
가격대,71,25
구경,71,25
예정,71,25
톨,71,25
순간,71,25
뜨,71,25
차이,71,25
코코넛,71,25
밀크티,71,25
단단,70,25
재미,70,25
후회,70,25
커스터드,70,25
통밀,69,25
디,69,25
엠,69,25
눅눅,69,25
밀크,69,25
퀄리티,68,25
메종,68,25
이후,68,25
의외,68,25
포카,68,25
오전,67,25
질감,67,25
돌,67,25
