keyword,counts,label
특유,116,18
이용,116,18
좁,116,18
브라우니,116,18
와플,116,18
추가,115,18
뒤,115,18
고르,114,18
사랑,114,18
크로,113,18
라임,113,18
전반,112,18
건강,112,18
바질,112,18
아,111,18
딱딱,111,18
부담,110,18
핫,110,18
여름,110,18
생일,109,18
늦,109,18
존,108,18
아몬드,108,18
싫,107,18
중간,107,18
다르,107,18
리,107,18
시나몬,107,18
힘들,106,18
럼블,106,18
제주,106,18
사이즈,105,18
요즘,105,18
보통,105,18
생각나,105,18
티라미수,105,18
굿,104,18
독특,104,18
베리,104,18
필링,103,18
여유,103,18
낮,103,18
한입,102,18
상,102,18
아웃,102,18
밑,102,18
마지막,101,18
망,101,18
헤이즐넛,100,18
가볍,100,18
맛없,100,18
키,100,18
크리스마스,99,18
맛나,99,18
일반,99,18
샵,99,18
건물,99,18
호텔,98,18
경험,98,18
견과,98,18
운영,98,18
프렌치토스트,98,18
베이스,98,18
비,97,18
즈,97,18
오후,97,18
문,97,18
밥,97,18
감성,97,18
일본,97,18
슈,97,18
식당,97,18
블,97,18
경우,96,18
맘,96,18
내,96,18
뷰,96,18
대기,95,18
애매,95,18
대신,95,18
쉬,94,18
설탕,94,18
피칸,94,18
플랫,94,18
끌레어,93,18
필요,93,18
평,93,18
프렌치,93,18
피,93,18
손님,93,18
연어,93,18
인생,92,18
오늘,91,18
수준,90,18
질감,90,18
여행,90,18
패션,90,18
참고,89,18
맘모스,89,18
파운드케이크,89,18
가격대,88,18
이쁘,88,18
호지,88,18
씹히,88,18
떡,88,18
리코타,88,18
시,88,18
구성,87,18
쉽,87,18
치,87,18
아늑,87,18
점심,87,18
미국,87,18
아보카도,87,18
도전,86,18
렌,86,18
와인,86,18
예상,85,18
떼,85,18
쫀득,85,18
페스,85,18
돈,85,18
크레이프,85,18
쥬얼,85,18
김영모,84,18
신라호텔,83,18
포크,83,18
도착,83,18
파티,83,18
가루,83,18
자몽,83,18
상태,82,18
겨울,82,18
퍽퍽,82,18
완벽,81,18
깊,81,18
대표,81,18
비교,81,18
감자,81,18
편하,81,18
팔,80,18
강추,80,18
얼음,80,18
당도,80,18
대부분,80,18
팬케익,80,18
실패,79,18
잇,79,18
저렴,79,18
거트,79,18
룸,79,18
단단,78,18
혼자,78,18
홍대,78,18
준비,78,18
토,78,18
쑥,78,18
미니,78,18
의자,78,18
에이드,78,18
씹,77,18
식빵,77,18
품절,77,18
쇼트케이크,77,18
이전,77,18
파리,77,18
퀄리티,76,18
풍부,76,18
부족,76,18
음악,76,18
종,75,18
구경,75,18
밸런스,75,18
편안,75,18
과하,75,18
주변,75,18
날씨,75,18
하루,75,18
세트,74,18
