keyword,counts,label
아쉽,201,29
일반,200,29
궁금,199,29
맥주,198,29
부분,198,29
고추,196,29
찐만두,195,29
매력,194,29
튀김옷,194,29
서울,193,29
평범,191,29
동파육,190,29
어향,188,29
조합,186,29
그릇,185,29
취향,184,29
기분,184,29
이름,184,29
고급,184,29
마음,183,29
비슷,183,29
양파,182,29
차,178,29
날,177,29
플,176,29
전체,176,29
해물,176,29
북경,175,29
훠궈,175,29
쓰,174,29
홍콩,172,29
달,171,29
수준,170,29
겉,170,29
예전,169,29
두부,168,29
닭,168,29
종류,166,29
물만두,165,29
이번,165,29
게살,164,29
선택,164,29
감칠맛,164,29
베이징,163,29
세트,162,29
의사,161,29
인기,160,29
오이,160,29
포장,159,29
오랜만,159,29
가족,158,29
파,158,29
채소,157,29
단계,156,29
교자,156,29
전반,155,29
경험,154,29
크림,154,29
춘장,154,29
육수,152,29
사용,150,29
인상,150,29
좋아하,149,29
드,149,29
비주얼,149,29
담,148,29
사이,148,29
특별,147,29
보통,145,29
줄,144,29
시원,144,29
만두피,144,29
샤,144,29
맛보,143,29
특유,143,29
앉,143,29
촉촉,142,29
쏘,141,29
신선,140,29
반,139,29
저렴,138,29
단맛,138,29
이유,137,29
해산물,137,29
생선,137,29
마지막,137,29
다르,137,29
일,136,29
끝,136,29
오픈,136,29
빠오,136,29
특이,135,29
구성,135,29
부추,135,29
씹,135,29
층,134,29
껍질,134,29
깐풍기,134,29
조리,133,29
글,131,29
땅콩,131,29
뒤,129,29
대기,128,29
시작,128,29
기다리,128,29
나쁘,128,29
버섯,126,29
대신,126,29
주말,124,29
빵,124,29
유린기,124,29
조화,124,29
유니,123,29
깊,121,29
넘,121,29
선,121,29
삼계탕,121,29
탱,120,29
호불호,120,29
호텔,119,29
한입,119,29
손님,119,29
내부,119,29
반점,119,29
망,118,29
경우,118,29
슬,118,29
매운맛,117,29
평일,116,29
즐기,115,29
인분,114,29
넓,114,29
냉채,114,29
부,114,29
운영,114,29
인테리어,113,29
눈,113,29
본인,112,29
비교,112,29
중화,112,29
성비,112,29
신기,111,29
썰,111,29
노포,111,29
소,110,29
주방,110,29
미,110,29
필요,109,29
참고,109,29
고민,108,29
대만,108,29
부족,108,29
모습,107,29
소리,107,29
실망,106,29
공간,105,29
내,105,29
만드,105,29
굿,105,29
전복,105,29
하이디,105,29
푸짐,104,29
라오,104,29
생각나,103,29
당면,103,29
완벽,103,29
옛날,103,29
중국식,102,29
아,102,29
시그,102,29
우,102,29
상태,102,29
힘들,102,29
오징어,102,29
현지,101,29
최근,101,29
깐,101,29
중간,100,29
진하,100,29
완자,100,29
존,99,29
주차,99,29
배달,99,29
가성,98,29
국수,97,29
서빙,97,29
안주,96,29
무침,96,29
식초,96,29
김치,96,29
대표,95,29
굴,95,29
쇼,95,29
누룽지,94,29
짭짤,93,29
메뉴판,93,29
옆,93,29
어울리,92,29
비싸,92,29
싫,92,29
라멘,92,29
부산,92,29
크기,91,29
가우,91,29
평점,90,29
팀,90,29
밖,90,29
룸,90,29
거리,90,29
쫀득,90,29
새콤,89,29
치,89,29
맘,89,29
풍미,89,29
찹쌀,89,29
평,89,29
룽,89,29
접시,88,29
제공,88,29
독특,87,29
마시,87,29
지,87,29
강추,87,29
모임,87,29
붙,87,29
매장,86,29
부담,86,29
일행,86,29
맛없,86,29
설명,86,29
쉽,86,29
평소,86,29
품,85,29
디저트,85,29
맛나,85,29
필수,85,29
도착,85,29
옥수수,85,29
냉면,85,29
솥,85,29
등심,84,29
식,84,29
양장피,84,29
망고,84,29
은은,84,29
빼,83,29
퀄리티,83,29
혀,83,29
불,83,29
바오,82,29
문,82,29
도전,81,29
치킨,81,29
음식점,81,29
돼지,81,29
기,81,29
새우만두,81,29
자장면,81,29
전골,80,29
사이드,80,29
베이스,80,29
그러,80,29
섞,80,29
뼈,80,29
익숙,80,29
뷰,80,29
양다리,80,29
방식,80,29
어렵,79,29
꽃,79,29
두,79,29
처,78,29
닭고기,78,29
셰프,78,29
애매,78,29
적절,77,29
주변,77,29
비,77,29
강렬,77,29
특징,77,29
순간,77,29
타,77,29
고추기름,77,29
홍탕,77,29
대부분,76,29
지역,76,29
세,76,29
대비,76,29
사랑,76,29
특색,75,29
이날,75,29
일품,75,29
씹히,75,29
건대,75,29
연남동,75,29
잡채밥,75,29
늦,74,29
청경채,74,29
차슈,73,29
달콤,72,29
동안,72,29
삶,72,29
얹,71,29
지금,71,29
잘,71,29
자완,71,29
요즘,71,29
위생,71,29
맑,71,29
아쉬움,71,29
샤오,71,29
원,70,29
두툼,70,29
감동,70,29
걱정,70,29
준비,70,29
