keyword,counts,label
레스토랑,58,28
이름,58,28
풍미,56,28
물,56,28
이상,55,28
처,55,28
담백,55,28
넓,55,28
라자냐,54,28
빠,54,28
손,53,28
보이,53,28
차,53,28
조화,53,28
베이스,53,28
사장,53,28
스파게티,53,28
인상,52,28
미국,52,28
반,52,28
배달,52,28
프로슈토,52,28
감,52,28
부분,51,28
인기,51,28
주차,51,28
예전,51,28
해산물,51,28
마시,51,28
식,50,28
매력,50,28
선택,50,28
올리브,50,28
부드럽,50,28
내부,49,28
취향,49,28
치,49,28
찍,49,28
인테리어,49,28
특별,49,28
오일,49,28
돈,49,28
짭짤,48,28
의사,48,28
마음,48,28
드,48,28
앞,48,28
잔,48,28
리코타,48,28
오랜만,47,28
살,47,28
감자,47,28
윙,47,28
후,46,28
파,46,28
끝,46,28
비,46,28
공간,46,28
커리,46,28
플,45,28
렐라,45,28
런,45,28
까르보,45,28
적,44,28
즐기,44,28
적당,44,28
레몬,44,28
튀,44,28
화이트,44,28
일,43,28
만들,43,28
피클,43,28
밥,43,28
전반,43,28
평점,42,28
이번,42,28
토마토소스,42,28
야채,42,28
이태원,41,28
궁금,41,28
그렇,41,28
상큼,41,28
음료,41,28
토,41,28
하프,41,28
반반,41,28
잡,40,28
점심,40,28
쓰,40,28
전체,40,28
가성,40,28
감자튀김,40,28
오픈,39,28
저렴,39,28
훌륭,39,28
좋아하,39,28
끼,39,28
갈릭,38,28
평범,38,28
달,38,28
비주얼,37,28
주말,37,28
튀김,37,28
러플,37,28
술,37,28
강하,36,28
비싸,36,28
어울리,36,28
이탈리아,36,28
데이트,36,28
가족,36,28
나폴리,36,28
이유,35,28
비슷,35,28
팔,35,28
동네,35,28
특이,35,28
이태리,35,28
골,35,28
쏘,35,28
속,34,28
자극,34,28
먹물,34,28
계란,34,28
스프,34,28
크기,33,28
수제,33,28
서울,33,28
맵,33,28
사이드,33,28
버터,33,28
조,33,28
마르게리타,32,28
길,32,28
필요,32,28
꾸,32,28
내,32,28
장소,32,28
봉,32,28
연어,32,28
딸기,32,28
크러스트,31,28
다르,31,28
피맥,31,28
망,31,28
부담,31,28
모,31,28
올라가,31,28
넘,31,28
시,31,28
감칠맛,31,28
굿,31,28
햄,31,28
베리,31,28
잭슨,31,28
버거,30,28
쫀득,30,28
가로수길,30,28
망고,30,28
스타,30,28
건물,30,28
보통,30,28
모임,30,28
티,30,28
안심,30,28
주변,29,28
한국,29,28
덕,29,28
이날,29,28
크림치즈,29,28
뒤,29,28
경우,29,28
성비,29,28
테라스,29,28
안주,29,28
룸,29,28
촉촉,28,28
신기,28,28
일반,28,28
좌석,28,28
대신,28,28
꽃,28,28
키,28,28
예쁘,28,28
크레마,28,28
티라미수,28,28
준비,27,28
베,27,28
파인애플,27,28
페페,27,28
풍기,27,28
시작,27,28
얹,27,28
평일,27,28
수준,27,28
크림소스,27,28
디,27,28
풍부,27,28
부,27,28
옥수수,27,28
고구마,27,28
단호박,27,28
평,26,28
부족,26,28
독특,26,28
따뜻,26,28
로니,26,28
가볍,26,28
옆,26,28
사이,26,28
양파,26,28
퀄리티,26,28
늦,26,28
타,26,28
가격대,26,28
양식,26,28
메뉴판,26,28
모양,26,28
치킨,26,28
콰트로,26,28
구성,25,28
푸짐,25,28
경험,25,28
마늘,25,28
뉴욕,25,28
종,25,28
건강,25,28
관자,25,28
포테이토,25,28
대비,24,28
밖,24,28
실망,24,28
중간,24,28
행복,24,28
눈,24,28
존,24,28
담,24,28
설명,24,28
명란,24,28
리스트,24,28
브런치,24,28
만드,24,28
블루베리,24,28
힙,23,28
베스트,23,28
맛보,23,28
향긋,23,28
요즘,23,28
낮,23,28
양고기,23,28
편하,23,28
미,23,28
연남동,23,28
오징어,23,28
호불호,23,28
맛없,23,28
마스,23,28
카포네,23,28
레,23,28
접시,23,28
버팔로,23,28
겉,22,28
고급,22,28
예상,22,28
마지막,22,28
고민,22,28
굳,22,28
맛나,22,28
지금,22,28
대표,22,28
에이드,22,28
빼,22,28
이전,22,28
볼,22,28
애매,22,28
등심,22,28
오늘,22,28
붙,22,28
떡볶이,22,28
원,21,28
문,21,28
소,21,28
사랑,21,28
한잔,21,28
아,21,28
새콤,21,28
대기,21,28
미트볼,21,28
진하,21,28
코,21,28
소시지,21,28
씹,21,28
피타,21,28
굽,21,28
이닝,21,28
날씨,21,28
사,21,28
사용,21,28
랍,21,28
테,21,28
완벽,21,28
호텔,21,28
떡,21,28
엔,21,28
대부분,20,28
필수,20,28
손님,20,28
서빙,20,28
판매,20,28
핏,20,28
강추,20,28
평소,20,28
특유,20,28
지,20,28
창가,20,28
쉐프,20,28
이용,20,28
전문점,20,28
메인,20,28
하몽,20,28
달콤,20,28
국물,20,28
스터,20,28
캐주얼,19,28
과하,19,28
세상,19,28
게리,19,28
이태,19,28
장점,19,28
짭조름,19,28
풍성,19,28
그러,19,28
최근,19,28
오븐,19,28
익숙,19,28
이후,19,28
뉴,19,28
상태,19,28
플레이트,19,28
싫,19,28
간단,19,28
기다리,19,28
도전,19,28
