keyword,counts,label
고춧가루,63,6
지금,62,6
인테리어,62,6
그러,62,6
두툼,62,6
정성,61,6
대신,61,6
밖,61,6
염도,61,6
새콤,61,6
특유,61,6
굽,61,6
입구,61,6
전분,61,6
붙,60,6
전반,60,6
경우,60,6
순간,60,6
오늘,60,6
싫,60,6
대표,60,6
나중,60,6
단계,60,6
타입,60,6
탕수육,60,6
편하,59,6
선택,59,6
사랑,59,6
오픈,59,6
걱정,59,6
호불호,59,6
건물,59,6
눈,58,6
소,58,6
육개장,58,6
된장찌개,58,6
예약,57,6
주차장,57,6
퀄리티,57,6
본인,57,6
모습,57,6
거리,56,6
도착,56,6
매운맛,56,6
고민,56,6
장,56,6
짭짤,55,6
일행,54,6
맛나,54,6
성비,54,6
회,54,6
도전,53,6
완벽,53,6
얘기,53,6
항정살,52,6
타,52,6
이후,52,6
필동,52,6
힘들,52,6
익숙,52,6
침,52,6
쌈,52,6
녹두지짐,52,6
피,51,6
비빔면,51,6
이전,51,6
함량,51,6
세,51,6
부추,51,6
끊기,50,6
중독,50,6
판매,50,6
올라가,50,6
별미,50,6
녹두,50,6
맛없,49,6
해장,49,6
깨끗,49,6
된장,49,6
양파,49,6
배달,49,6
왕,49,6
소바,49,6
소갈비,49,6
과하,48,6
미,48,6
독특,48,6
대비,48,6
설명,48,6
서빙,48,6
안심,48,6
적절,47,6
넉넉,47,6
가지,47,6
음식점,47,6
이해,47,6
겉,47,6
윤,47,6
밀원,47,6
중국,47,6
두국,46,6
이날,46,6
살코기,46,6
일품,46,6
인생,46,6
온면,46,6
녹,45,6
치,45,6
동안,45,6
세트,45,6
아쉬움,45,6
볼륨,45,6
수원,45,6
가든,45,6
중요,44,6
대부분,44,6
조금,44,6
불,44,6
명,44,6
설탕,44,6
결론,43,6
신경,43,6
전통,43,6
메밀전,43,6
빼,42,6
운영,42,6
아,42,6
풍부,42,6
팀,42,6
부탁,42,6
참고,42,6
찬,42,6
건강,42,6
비계,41,6
영업,41,6
장충동,41,6
냉과,41,6
두,41,6
혼,41,6
얹,41,6
쫀득,41,6
을지로,41,6
배추,41,6
질기,41,6
북한,41,6
온반,41,6
역사,41,6
입문,40,6
조미료,40,6
