keyword,counts,label
뒤,16,17
한우,16,17
낭,16,17
실패,16,17
차돌박이,16,17
존,16,17
티,16,17
새우볶음,16,17
불편,16,17
감동,16,17
대표,16,17
사랑,16,17
편하,16,17
마지막,16,17
굳,16,17
정식,16,17
인분,16,17
볶음국수,16,17
어울리,15,17
든든,15,17
내용물,15,17
의자,15,17
중독,15,17
남기,15,17
시작,15,17
뜨끈,15,17
모닝,15,17
총평,15,17
즐기,15,17
나라,15,17
베,15,17
부담,15,17
일행,15,17
섞,15,17
낫,15,17
참고,15,17
부르,15,17
아보카도,15,17
꼬치,15,17
본점,15,17
미트볼,15,17
이전,14,17
이후,14,17
딱딱,14,17
원,14,17
달콤,14,17
장,14,17
신경,14,17
후회,14,17
칼칼,14,17
신기,14,17
열,14,17
은근,14,17
글로리,14,17
조각,14,17
지역,14,17
밸런스,14,17
현지인,14,17
망고,14,17
가볍,14,17
토핑,14,17
끝,14,17
라지,14,17
삼겹살,14,17
무료,14,17
짬뽕,14,17
말씀,14,17
준비,14,17
건물,14,17
전문점,14,17
무한,14,17
오리,14,17
후식,14,17
늦,14,17
브라더스,14,17
프롬,13,17
직장,13,17
소면,13,17
순간,13,17
부위,13,17
핫,13,17
골목,13,17
불,13,17
덕분,13,17
면발,13,17
이날,13,17
루이,13,17
한입,13,17
밍밍,13,17
