keyword,counts,label
먹,2515,15
맛있,1759,15
맛,1629,15
좋,1571,15
타코,1486,15
있,1472,15
같,956,15
하,938,15
메뉴,724,15
없,641,15
소스,591,15
음식,552,15
주문,530,15
방문,518,15
곳,496,15
많,482,15
느낌,442,15
가,431,15
집,418,15
괜찮,386,15
때,382,15
멕시칸,372,15
생각,369,15
분위기,353,15
퀘,347,15
정도,347,15
가격,327,15
새우,316,15
되,315,15
고기,311,15
양,305,15
치즈,293,15
추천,288,15
들,244,15
나오,242,15
재료,224,15
보,219,15
디아,213,15
맛집,211,15
파스타,208,15
사람,206,15
맥주,205,15
웨이팅,204,15
고수,190,15
밥,185,15
띠,182,15
추가,181,15
샐러드,181,15
멕시코,180,15
가게,180,15
술,177,15
파히타,176,15
친구,175,15
시간,173,15
안주,171,15
알,168,15
식당,168,15
말,168,15
부리,167,15
카,164,15
요리,163,15
기대,162,15
자리,161,15
무난,161,15
타,158,15
오,153,15
테이블,153,15
다양,152,15
예약,150,15
식감,149,15
친절,145,15
사디,144,15
느끼,143,15
과,141,15
점,140,15
받,139,15
만족,139,15
주,137,15
안,137,15
다음,136,15
향,136,15
들어가,134,15
카레,134,15
연어,132,15
야채,131,15
넣,131,15
살사,129,15
가능,128,15
세트,127,15
사장,127,15
서비스,125,15
이자카야,125,15
위치,124,15
인,123,15
나,123,15
전,122,15
식사,122,15
적,120,15
모르,120,15
크림,120,15
피자,119,15
엔칠라다,117,15
찾,116,15
소고기,116,15
후,115,15
튀김,114,15
개인,114,15
이상,113,15
종류,113,15
시키,113,15
처음,113,15
작,111,15
꼬치,111,15
돼지고기,110,15
몰리,110,15
기본,107,15
근처,104,15
토마토,102,15
기분,102,15
나초,101,15
치킨,101,15
우동,100,15
위,99,15
길,99,15
매콤,98,15
저녁,97,15
배,96,15
최고,96,15
끼,95,15
입,94,15
깔끔,94,15
보울,93,15
맞,92,15
선택,92,15
아,91,15
유명,91,15
사진,90,15
구성,90,15
크,89,15
양파,89,15
앉,87,15
조합,87,15
직원,87,15
속,86,15
전체,86,15
간,86,15
생선,86,15
살,85,15
구이,85,15
손,84,15
잇,84,15
날,83,15
신선,83,15
키,83,15
만들,82,15
브리또,82,15
스테이크,81,15
그렇,81,15
파,80,15
아쉽,80,15
나쁘,80,15
넓,80,15
기억,79,15
찍,79,15
사시미,79,15
마시,78,15
점심,77,15
리뷰,77,15
자체,77,15
매장,76,15
일본,76,15
비프,75,15
내부,75,15
의사,75,15
감성,75,15
평범,74,15
높,74,15
입맛,74,15
드,73,15
보이,73,15
오픈,72,15
남,72,15
면,72,15
고소,71,15
공간,71,15
아보카도,70,15
음식점,70,15
이태원,69,15
한국,69,15
앞,68,15
잔,68,15
참치,68,15
음료,67,15
이름,66,15
간장,66,15
닭,65,15
저렴,65,15
푸짐,65,15
리필,65,15
베이컨,65,15
리조,64,15
잡,64,15
층,64,15
스타일,64,15
림프,64,15
취향,63,15
적당,63,15
또띠,63,15
토핑,63,15
예전,63,15
물,62,15
포장,62,15
룸,62,15
좋아하,61,15
인테리어,61,15
자극,61,15
전반,60,15
부드럽,60,15
오랜만,60,15
두부,60,15
르니,59,15
양념,59,15
마음,59,15
술집,59,15
칵테일,58,15
돈,58,15
숙성,58,15
쏘,57,15
비슷,57,15
피,57,15
명란,57,15
플,56,15
한잔,56,15
비,56,15
부족,55,15
동네,55,15
반,55,15
성비,55,15
일,54,15
조화,54,15
신촌,54,15
가격대,53,15
쓰,53,15
이번,53,15
시,53,15
가볍,52,15
평일,52,15
특별,52,15
회,52,15
감자튀김,52,15
냄새,51,15
가성,51,15
국물,51,15
낙원,51,15
소주,50,15
주차,50,15
굿,50,15
문어,50,15
초밥,50,15
손님,50,15
건강,50,15
김치,50,15
연남동,50,15
이센,50,15
돼지,49,15
매력,49,15
강추,49,15
감자,49,15
실망,49,15
맛없,49,15
나쵸,49,15
좁,49,15
메뉴판,48,15
주말,48,15
부분,48,15
버섯,47,15
코,47,15
비싸,47,15
생각나,47,15
짜,47,15
동,47,15
늦,46,15
담,46,15
담백,46,15
따스,46,15
옆,46,15
피쉬,46,15
코노미,46,15
훌륭,45,15
어울리,45,15
달,45,15
미국,45,15
푸드,45,15
토스,45,15
밖,44,15
평점,44,15
따뜻,44,15
사이드,44,15
맵,43,15
차,43,15
줄,43,15
빼,43,15
사,43,15
사케,43,15
퀄리티,43,15
힘들,43,15
배달,43,15
스,43,15
소바,43,15
포크,42,15
편하,42,15
사이즈,42,15
플레이트,42,15
피스,41,15
갈비,41,15
망,41,15
옥수수,41,15
불편,41,15
르,41,15
강하,41,15
얹,41,15
와사비,41,15
비주얼,41,15
망고,41,15
하이볼,41,15
이타,41,15
바,40,15
기다리,40,15
레스토랑,40,15
즐기,40,15
일행,40,15
볼,40,15
닭고기,40,15
계란,40,15
양배추,39,15
대기,39,15
사이,39,15
존,39,15
칩,39,15
시그,39,15
인기,39,15
대비,39,15
사워크림,39,15
비교,39,15
고민,38,15
필요,38,15
와인,38,15
중간,38,15
제공,38,15
가라아게,38,15
테라스,38,15
블루베리,38,15
보통,38,15
감,38,15
외국인,38,15
서울,37,15
마지막,37,15
벌집,37,15
차이,37,15
상큼,37,15
협소,37,15
인상,37,15
혼,37,15
치,36,15
쫄깃,36,15
수준,36,15
고등어,36,15
베이스,35,15
내용물,35,15
노미야,35,15
호불호,35,15
접시,35,15
모듬,35,15
주변,35,15
간단,35,15
탕,35,15
창가,35,15
이유,34,15
겉,34,15
배부르,34,15
나중,34,15
다르,34,15
탱,34,15
부담,34,15
거리,34,15
끝,34,15
런,34,15
