title_y,similarity,title_x,genre
위자 악마소환게임,0.6587634086608887,0.0MHz,공포
이블데드 2020,0.6549257040023804,0.0MHz,공포
메가 블리자드,0.6160774827003479,0.0MHz,공포
나치 오버로드,0.5658637881278992,0.0MHz,공포
컨벤트,0.5631002187728882,0.0MHz,공포
이스케이프 룸,0.5224505066871643,0.0MHz,공포
헌팅 오브 힐하우스,0.5083792209625244,0.0MHz,공포
미이라 리턴즈,0.5043452382087708,0.0MHz,공포
더 바이 바이 맨,0.496139258146286,0.0MHz,공포
나이트 언데드,0.48952120542526245,0.0MHz,공포
컨저링 3: 악마가 시켰다,0.6745014190673828,47미터 2,공포
애나벨 집으로,0.6743081212043762,47미터 2,공포
카운트다운,0.6563018560409546,47미터 2,공포
이제 그만 끝낼까 해,0.6502766013145447,47미터 2,공포
올드,0.6249344944953918,47미터 2,공포
요로나의 저주,0.6233512163162231,47미터 2,공포
쇼미더고스트,0.6034610867500305,47미터 2,공포
아이 씨 유,0.5937482118606567,47미터 2,공포
맨 인 더 다크 2,0.5687487721443176,47미터 2,공포
최면,0.5470816493034363,47미터 2,공포
폐교,0.7499796748161316,공포의 묘지,공포
캔디맨,0.6772279143333435,공포의 묘지,공포
랑종,0.6733247637748718,공포의 묘지,공포
카운트다운,0.6360798478126526,공포의 묘지,공포
사운드 오브 데스,0.6200176477432251,공포의 묘지,공포
변신,0.6150696277618408,공포의 묘지,공포
호스트: 접속금지,0.6104012131690979,공포의 묘지,공포
매트리악,0.5988082885742188,공포의 묘지,공포
나이트 언데드,0.5642103552818298,공포의 묘지,공포
암전,0.5607768297195435,공포의 묘지,공포
사운드 오브 데스,0.6731686592102051,귀신의 향기,공포
쇼미더고스트,0.6373621225357056,귀신의 향기,공포
악령의 캠핑카,0.6330450773239136,귀신의 향기,공포
나이트 언데드,0.6270008087158203,귀신의 향기,공포
이제 그만 끝낼까 해,0.6199736595153809,귀신의 향기,공포
폴라로이드,0.6165394186973572,귀신의 향기,공포
미이라 리턴즈,0.6161209940910339,귀신의 향기,공포
디 엔드?,0.6092731356620789,귀신의 향기,공포
기묘한 이야기: 리플레이,0.5943559408187866,귀신의 향기,공포
변신,0.5894556641578674,귀신의 향기,공포
마네킹,0.1428016722202301,그레이브 하우스,공포
더 보이 2: 돌아온 브람스,0.14134013652801514,그레이브 하우스,공포
카운트다운,0.1250879168510437,그레이브 하우스,공포
올드,0.12135279923677444,그레이브 하우스,공포
오픈 더 도어,0.10632425546646118,그레이브 하우스,공포
더 드라이버,0.1039462685585022,그레이브 하우스,공포
모추어리 컬렉션,0.1010952815413475,그레이브 하우스,공포
링: 더 라스트 챕터,0.10074765235185623,그레이브 하우스,공포
47미터 2,0.10037551075220108,그레이브 하우스,공포
코벤,0.09795434027910233,그레이브 하우스,공포
시체들의 새벽,0.6861167550086975,나이트메어 시네마,공포
카메라를 멈추면 안 돼! 스핀오프 : 할리우드 대작전,0.6516190767288208,나이트메어 시네마,공포
좀비파이터,0.6407023072242737,나이트메어 시네마,공포
이제 그만 끝낼까 해,0.6276006698608398,나이트메어 시네마,공포
컨벤트,0.6238848567008972,나이트메어 시네마,공포
나이트메어 라디오,0.6123649477958679,나이트메어 시네마,공포
기묘한 이야기: 리플레이,0.6083170771598816,나이트메어 시네마,공포
해피 데스데이: 악마의 큐피드,0.591881513595581,나이트메어 시네마,공포
미이라 리턴즈,0.5911567807197571,나이트메어 시네마,공포
여고괴담 여섯번째 이야기 : 모교,0.5787220597267151,나이트메어 시네마,공포
존 도우,0.8066224455833435,노크: 낯선 그림자,공포
데스 숏컷,0.806510329246521,노크: 낯선 그림자,공포
검은 사제들: 지옥의 문,0.7854388952255249,노크: 낯선 그림자,공포
더 나이트,0.7653540372848511,노크: 낯선 그림자,공포
데빌 인사이드 미,0.7643839120864868,노크: 낯선 그림자,공포
맨디,0.7177315354347229,노크: 낯선 그림자,공포
레드 스프링 아포칼립스,0.6930683255195618,노크: 낯선 그림자,공포
컨저링: 귀신의 집,0.6588997840881348,노크: 낯선 그림자,공포
더 배니싱,0.6524518728256226,노크: 낯선 그림자,공포
얼티밋 배틀,0.6500969529151917,노크: 낯선 그림자,공포
암전,0.16247116029262543,늑대의 아이들,공포
엠티맨,0.1493450403213501,늑대의 아이들,공포
엑소시즘: 귀신과의 대화,0.13387171924114227,늑대의 아이들,공포
사탄의 인형,0.12576241791248322,늑대의 아이들,공포
더 보이,0.125631645321846,늑대의 아이들,공포
목격자 : 눈이 없는 아이,0.1186242327094078,늑대의 아이들,공포
죽이는 여자,0.11498041450977325,늑대의 아이들,공포
더 레치드: 악령의 저주,0.11436658352613449,늑대의 아이들,공포
닥터 킬러 패밀리,0.11413900554180145,늑대의 아이들,공포
바이러스 Z: 백신 대참사,0.11373230069875717,늑대의 아이들,공포
미드소마,0.09231586009263992,다커 나이트,공포
언데드 인 커밍,0.07834604382514954,다커 나이트,공포
마네킹,0.06055336445569992,다커 나이트,공포
레벨 16,0.05573209375143051,다커 나이트,공포
고스트 킬러 vs 블러디 메리,0.047284048050642014,다커 나이트,공포
스마일 페이스 킬러,0.046422120183706284,다커 나이트,공포
죽이는 여자,0.0447712168097496,다커 나이트,공포
더 퍼지: 포에버,0.03532771021127701,다커 나이트,공포
세인트 아가타,0.03431042283773422,다커 나이트,공포
엑소시즘: 귀신과의 대화,0.033030446618795395,다커 나이트,공포
파이와켓: 죽음의 주문,0.7951241731643677,닥터 킬러 패밀리,공포
사라져버린,0.7707058787345886,닥터 킬러 패밀리,공포
더 렌탈: 소리없는 감시자,0.7664554715156555,닥터 킬러 패밀리,공포
악령의 캠핑카,0.7640098333358765,닥터 킬러 패밀리,공포
카메라를 멈추면 안 돼! 스핀오프 : 할리우드 대작전,0.7632074356079102,닥터 킬러 패밀리,공포
기묘한 이야기: 리플레이,0.7287402153015137,닥터 킬러 패밀리,공포
파라노말 액티비티 2019,0.7152214050292969,닥터 킬러 패밀리,공포
맨슨 패밀리,0.6830894351005554,닥터 킬러 패밀리,공포
나이트 언데드,0.6598102450370789,닥터 킬러 패밀리,공포
목격자 : 눈이 없는 아이,0.6506514549255371,닥터 킬러 패밀리,공포
크로우 라이징,0.824017345905304,더 바이 바이 맨,공포
할로윈: 살인마 잭,0.8220027685165405,더 바이 바이 맨,공포
살인 매뉴얼,0.7982192635536194,더 바이 바이 맨,공포
위자 크래프트,0.7810777425765991,더 바이 바이 맨,공포
그집,0.774736225605011,더 바이 바이 맨,공포
메가 블리자드,0.7631361484527588,더 바이 바이 맨,공포
좀비파이터,0.753937840461731,더 바이 바이 맨,공포
더 빌리지,0.7523307204246521,더 바이 바이 맨,공포
목격자 : 눈이 없는 아이,0.751401424407959,더 바이 바이 맨,공포
실종: 사라진 사람들,0.7444697022438049,더 바이 바이 맨,공포
컨벤트,0.6154524087905884,더 보이,공포
아이 씨 유,0.6104922294616699,더 보이,공포
파라노말 액티비티 2019,0.5853285193443298,더 보이,공포
해피 데스데이 2 유,0.5762495398521423,더 보이,공포
쇼미더고스트,0.5731433033943176,더 보이,공포
나이트메어 라디오,0.5643832087516785,더 보이,공포
카운트다운,0.5610629916191101,더 보이,공포
보어 살인 멧돼지,0.5557163953781128,더 보이,공포
어스,0.552282452583313,더 보이,공포
프로디지,0.5467880964279175,더 보이,공포
크로우 라이징,0.9713007211685181,더 빌리지,공포
위자 크래프트,0.9621737599372864,더 빌리지,공포
살인 매뉴얼,0.9545161724090576,더 빌리지,공포
할로윈: 살인마 잭,0.9377234578132629,더 빌리지,공포
피어 오브 레인,0.918931245803833,더 빌리지,공포
그곳,0.9182805418968201,더 빌리지,공포
신 강시선생,0.9134078621864319,더 빌리지,공포
더 배니싱,0.9081870913505554,더 빌리지,공포
카르마,0.8693552613258362,더 빌리지,공포
컬트 걸,0.8468727469444275,더 빌리지,공포
더 나이트,0.7446572184562683,더 스쿨,공포
카르마,0.736827552318573,더 스쿨,공포
데빌 인사이드 미,0.7346827387809753,더 스쿨,공포
헌티드 파크,0.7327824234962463,더 스쿨,공포
레드 스프링 아포칼립스,0.7289924621582031,더 스쿨,공포
더 빌리지,0.728579044342041,더 스쿨,공포
완벽한 손님,0.7025086879730225,더 스쿨,공포
악플러 죽이기,0.7008405327796936,더 스쿨,공포
크로우 라이징,0.6852760910987854,더 스쿨,공포
살인 매뉴얼,0.6844358444213867,더 스쿨,공포
겟 아웃 얼라이브,0.6770449280738831,더하우스,공포
피어썸,0.6354993581771851,더하우스,공포
캐빈 오브 더 컨저링,0.6071610450744629,더하우스,공포
돈 스피크,0.5923066139221191,더하우스,공포
기기괴괴 성형수,0.5864885449409485,더하우스,공포
인면어: 저주의 시작,0.5807173848152161,더하우스,공포
사운드 오브 데스,0.580176591873169,더하우스,공포
매트리악,0.5716804265975952,더하우스,공포
데빌스 나이트,0.5617836713790894,더하우스,공포
악령의 캠핑카,0.5508948564529419,더하우스,공포
폐교,0.6411520838737488,데드 돈 다이,공포
악령의 캠핑카,0.6367015242576599,데드 돈 다이,공포
귀문,0.6263317465782166,데드 돈 다이,공포
사운드 오브 데스,0.6246024966239929,데드 돈 다이,공포
귀신의 향기,0.5779651999473572,데드 돈 다이,공포
헌트,0.573071300983429,데드 돈 다이,공포
나이트메어 라디오,0.5591484308242798,데드 돈 다이,공포
공포의 묘지,0.5427238941192627,데드 돈 다이,공포
요로나의 저주,0.5415816903114319,데드 돈 다이,공포
레벨 16,0.5401303172111511,데드 돈 다이,공포
파이와켓: 죽음의 주문,0.7250142693519592,디 엔드?,공포
위 섬온 더 다크니스,0.7170751094818115,디 엔드?,공포
돈 스피크,0.7164956331253052,디 엔드?,공포
레드 스프링 아포칼립스,0.7154508829116821,디 엔드?,공포
런 런 런,0.6996817588806152,디 엔드?,공포
겟 아웃 얼라이브,0.6976408958435059,디 엔드?,공포
악령의 캠핑카,0.670375406742096,디 엔드?,공포
피어썸,0.6614025831222534,디 엔드?,공포
악플러 죽이기,0.6562695503234863,디 엔드?,공포
캐빈 오브 더 컨저링,0.6516898274421692,디 엔드?,공포
더 나이트,0.9771080017089844,레드 스프링 아포칼립스,공포
데빌 인사이드 미,0.9750179052352905,레드 스프링 아포칼립스,공포
악플러 죽이기,0.9307190775871277,레드 스프링 아포칼립스,공포
돈 스피크,0.9123225808143616,레드 스프링 아포칼립스,공포
완벽한 손님,0.7621998190879822,레드 스프링 아포칼립스,공포
피어썸,0.7585181593894958,레드 스프링 아포칼립스,공포
위자 크래프트,0.7382641434669495,레드 스프링 아포칼립스,공포
런 런 런,0.7356816530227661,레드 스프링 아포칼립스,공포
더 빌리지,0.7348947525024414,레드 스프링 아포칼립스,공포
얼티밋 배틀,0.7346618175506592,레드 스프링 아포칼립스,공포
배드 헤어,0.6550709009170532,로드킬,공포
디 엔드?,0.6313437223434448,로드킬,공포
라비드,0.6249186396598816,로드킬,공포
폐교,0.6070329546928406,로드킬,공포
카메라를 멈추면 안 돼! 스핀오프 : 할리우드 대작전,0.6020076274871826,로드킬,공포
헌티드 파크,0.5763527750968933,로드킬,공포
이스케이프 큐브,0.5627526044845581,로드킬,공포
악령의 캠핑카,0.5607308745384216,로드킬,공포
링: 더 라스트 챕터,0.5597426295280457,로드킬,공포
귀문,0.5545521974563599,로드킬,공포
좀비랜드: 더블 탭,0.7479907870292664,룩 어웨이,공포
베스와 베라,0.562516987323761,룩 어웨이,공포
라비드,0.5423474311828613,룩 어웨이,공포
로드킬,0.5131815075874329,룩 어웨이,공포
미드소마,0.507163405418396,룩 어웨이,공포
시체들의 새벽,0.4998047351837158,룩 어웨이,공포
좀비파이터,0.4844694137573242,룩 어웨이,공포
카메라를 멈추면 안 돼! 스핀오프 : 할리우드 대작전,0.48435813188552856,룩 어웨이,공포
보어 살인 멧돼지,0.4614046514034271,룩 어웨이,공포
악몽,0.4482947587966919,룩 어웨이,공포
더 보이,0.5219079852104187,매리,공포
기기괴괴 성형수,0.47968029975891113,매리,공포
기묘한 이야기: 리플레이,0.4647402763366699,매리,공포
아이 씨 유,0.46292129158973694,매리,공포
0.0MHz,0.4446592330932617,매리,공포
요로나의 저주,0.4420371949672699,매리,공포
파라노말 액티비티 2019,0.43573272228240967,매리,공포
더 터닝,0.43453142046928406,매리,공포
이블데드 2020,0.4327223598957062,매리,공포
사라져버린,0.4300232529640198,매리,공포
런 런 런,0.7733811736106873,매트리악,공포
악령의 캠핑카,0.7361960411071777,매트리악,공포
캐빈 오브 더 컨저링,0.7177529335021973,매트리악,공포
인면어: 저주의 시작,0.7138203382492065,매트리악,공포
악플러 죽이기,0.7109354734420776,매트리악,공포
실종: 사라진 사람들,0.7105039358139038,매트리악,공포
요가학원:죽음의쿤달리니,0.6845808029174805,매트리악,공포
폴라로이드,0.6807574033737183,매트리악,공포
파라노말 액티비티 2019,0.6788101196289062,매트리악,공포
블러드: 궁금한 이야기,0.6710920333862305,매트리악,공포
노크: 낯선 그림자,0.7177315950393677,맨디,공포
존 도우,0.7104331254959106,맨디,공포
자매의 공동묘지,0.6992757320404053,맨디,공포
데스 숏컷,0.6624264717102051,맨디,공포
컨저링: 귀신의 집,0.6196598410606384,맨디,공포
데빌 인사이드 미,0.6091561913490295,맨디,공포
더 나이트,0.5989213585853577,맨디,공포
피어썸,0.578571617603302,맨디,공포
검은 사제들: 지옥의 문,0.5685007572174072,맨디,공포
더 빌리지,0.5608181953430176,맨디,공포
괴기맨숀,0.6249231100082397,미드소마,공포
이스케이프 룸 2: 노 웨이 아웃,0.5739911794662476,미드소마,공포
사일런스,0.5485568642616272,미드소마,공포
더 바이 바이 맨,0.525013267993927,미드소마,공포
좀비랜드: 더블 탭,0.5178619027137756,미드소마,공포
룩 어웨이,0.5071633458137512,미드소마,공포
사탄의 인형,0.48398348689079285,미드소마,공포
아이 씨 유,0.4835871756076813,미드소마,공포
나이트 언데드,0.47439348697662354,미드소마,공포
사자,0.4684259295463562,미드소마,공포
위자 악마소환게임,0.7914355397224426,미이라 리턴즈,공포
메가 블리자드,0.6221897006034851,미이라 리턴즈,공포
귀신의 향기,0.6161209940910339,미이라 리턴즈,공포
나치 오버로드,0.6083589792251587,미이라 리턴즈,공포
나이트 언데드,0.607968270778656,미이라 리턴즈,공포
폴라로이드,0.6022545099258423,미이라 리턴즈,공포
겟 아웃 얼라이브,0.5962539911270142,미이라 리턴즈,공포
나이트메어 시네마,0.5911567211151123,미이라 리턴즈,공포
좀비파이터,0.5870955586433411,미이라 리턴즈,공포
리틀 조,0.5569336414337158,미이라 리턴즈,공포
커넥트,0.5809341669082642,베스와 베라,공포
룩 어웨이,0.5625170469284058,베스와 베라,공포
보어 살인 멧돼지,0.5612188577651978,베스와 베라,공포
좀비랜드: 더블 탭,0.4957907497882843,베스와 베라,공포
스케어리 스토리: 어둠의 속삭임,0.49193164706230164,베스와 베라,공포
암전,0.48579293489456177,베스와 베라,공포
로드킬,0.48491400480270386,베스와 베라,공포
올드,0.46303901076316833,베스와 베라,공포
카메라를 멈추면 안 돼! 스핀오프 : 할리우드 대작전,0.46013787388801575,베스와 베라,공포
피어썸,0.448657363653183,베스와 베라,공포
요가학원:죽음의쿤달리니,0.6767199635505676,변신,공포
프로디지,0.6595394611358643,변신,공포
최면,0.6252723932266235,변신,공포
이제 그만 끝낼까 해,0.6249540448188782,변신,공포
공포의 묘지,0.6150696277618408,변신,공포
매트리악,0.6128277778625488,변신,공포
호스트: 접속금지,0.612605631351471,변신,공포
폴라로이드,0.5990341305732727,변신,공포
위자 악마소환게임,0.5901985764503479,변신,공포
귀신의 향기,0.5894557237625122,변신,공포
이제 그만 끝낼까 해,0.7584652304649353,보어 살인 멧돼지,공포
카메라를 멈추면 안 돼! 스핀오프 : 할리우드 대작전,0.7073559761047363,보어 살인 멧돼지,공포
카운트다운,0.6589220762252808,보어 살인 멧돼지,공포
괴기맨숀,0.644562840461731,보어 살인 멧돼지,공포
암전,0.631258487701416,보어 살인 멧돼지,공포
나이트메어 라디오,0.6245335936546326,보어 살인 멧돼지,공포
시체들의 새벽,0.6195825338363647,보어 살인 멧돼지,공포
최면,0.616791844367981,보어 살인 멧돼지,공포
좀비랜드: 더블 탭,0.5848276615142822,보어 살인 멧돼지,공포
스케어리 스토리: 어둠의 속삭임,0.5800049901008606,보어 살인 멧돼지,공포
귀신의 향기,0.5730069279670715,사일런스,공포
미드소마,0.5485568046569824,사일런스,공포
나이트메어 시네마,0.5199682116508484,사일런스,공포
보어 살인 멧돼지,0.5135340690612793,사일런스,공포
오픈 더 도어,0.500614583492279,사일런스,공포
이스케이프 룸 2: 노 웨이 아웃,0.4986926317214966,사일런스,공포
나이트 언데드,0.48998069763183594,사일런스,공포
더 보이 2: 돌아온 브람스,0.48569202423095703,사일런스,공포
좀비파이터,0.47945937514305115,사일런스,공포
더 바이 바이 맨,0.47934895753860474,사일런스,공포
최면,0.6588485240936279,사자,공포
목격자 : 눈이 없는 아이,0.6318314075469971,사자,공포
메가 블리자드,0.6211143136024475,사자,공포
뉴 뮤턴트,0.5894824862480164,사자,공포
더 바이 바이 맨,0.5864869356155396,사자,공포
카운트다운,0.5837130546569824,사자,공포
파이와켓: 죽음의 주문,0.5760411024093628,사자,공포
암전,0.5667173266410828,사자,공포
닥터 킬러 패밀리,0.5651161074638367,사자,공포
실종: 사라진 사람들,0.56086665391922,사자,공포
괴기맨숀,0.7432275414466858,사탄의 인형,공포
요로나의 저주,0.6581947803497314,사탄의 인형,공포
이스케이프 룸 2: 노 웨이 아웃,0.617586076259613,사탄의 인형,공포
귀문,0.6065959930419922,사탄의 인형,공포
암전,0.5805870294570923,사탄의 인형,공포
공포의 묘지,0.5506631731987,사탄의 인형,공포
캔디맨,0.5215786099433899,사탄의 인형,공포
폐교,0.5177152752876282,사탄의 인형,공포
이제 그만 끝낼까 해,0.5074394941329956,사탄의 인형,공포
카운트다운,0.4889377951622009,사탄의 인형,공포
바이러스 Z: 백신 대참사,0.13859383761882782,사탄의 인형: 상속 받은 저주,공포
스마일 페이스 킬러,0.1363435983657837,사탄의 인형: 상속 받은 저주,공포
더 레치드: 악령의 저주,0.0852862074971199,사탄의 인형: 상속 받은 저주,공포
이블데드 2020,0.08246500790119171,사탄의 인형: 상속 받은 저주,공포
사일런스,0.07894691079854965,사탄의 인형: 상속 받은 저주,공포
메가 블리자드,0.07769092172384262,사탄의 인형: 상속 받은 저주,공포
죽이는 여자,0.06855232268571854,사탄의 인형: 상속 받은 저주,공포
위자 악마소환게임,0.06789100170135498,사탄의 인형: 상속 받은 저주,공포
0.0MHz,0.06781232357025146,사탄의 인형: 상속 받은 저주,공포
귀신,0.06711076945066452,사탄의 인형: 상속 받은 저주,공포
프리키 데스데이,0.6636586785316467,살인마 잭의 집,공포
호스트: 접속금지,0.5062761902809143,살인마 잭의 집,공포
나이트메어 라디오,0.49530595541000366,살인마 잭의 집,공포
폐교,0.4476735293865204,살인마 잭의 집,공포
배드 헤어,0.44661107659339905,살인마 잭의 집,공포
CCTV,0.432452529668808,살인마 잭의 집,공포
닥터 킬러 패밀리,0.42847704887390137,살인마 잭의 집,공포
더 렌탈: 소리없는 감시자,0.3944290578365326,살인마 잭의 집,공포
로드킬,0.3941643238067627,살인마 잭의 집,공포
악령의 캠핑카,0.380725234746933,살인마 잭의 집,공포
기묘한 이야기: 리플레이,0.7837598919868469,악령의 캠핑카,공포
파라노말 액티비티 2019,0.7651488184928894,악령의 캠핑카,공포
닥터 킬러 패밀리,0.7640098333358765,악령의 캠핑카,공포
캐빈 오브 더 컨저링,0.7404130697250366,악령의 캠핑카,공포
매트리악,0.7361960411071777,악령의 캠핑카,공포
인면어: 저주의 시작,0.7344295382499695,악령의 캠핑카,공포
맨슨 패밀리,0.7254166007041931,악령의 캠핑카,공포
블러드: 궁금한 이야기,0.7171359062194824,악령의 캠핑카,공포
파이와켓: 죽음의 주문,0.7040584087371826,악령의 캠핑카,공포
리틀 조,0.6988229751586914,악령의 캠핑카,공포
올드,0.6889501810073853,암전,공포
카운트다운,0.670576810836792,암전,공포
카메라를 멈추면 안 돼! 스핀오프 : 할리우드 대작전,0.6315563321113586,암전,공포
보어 살인 멧돼지,0.6312586069107056,암전,공포
실종: 사라진 사람들,0.6244872212409973,암전,공포
최면,0.6187431812286377,암전,공포
맨 인 더 다크 2,0.6058492660522461,암전,공포
그집,0.5958696007728577,암전,공포
이스케이프 룸,0.582568883895874,암전,공포
사탄의 인형,0.5805872082710266,암전,공포
카르마,0.9216824769973755,애나벨 : 잊혀지지 않는 선율,공포
살인 매뉴얼,0.8875953555107117,애나벨 : 잊혀지지 않는 선율,공포
위자 크래프트,0.8652295470237732,애나벨 : 잊혀지지 않는 선율,공포
더 빌리지,0.8374803066253662,애나벨 : 잊혀지지 않는 선율,공포
신 강시선생,0.8360702395439148,애나벨 : 잊혀지지 않는 선율,공포
실종: 사라진 사람들,0.8307860493659973,애나벨 : 잊혀지지 않는 선율,공포
크로우 라이징,0.8284397125244141,애나벨 : 잊혀지지 않는 선율,공포
할로윈: 살인마 잭,0.8246715664863586,애나벨 : 잊혀지지 않는 선율,공포
그곳,0.823333740234375,애나벨 : 잊혀지지 않는 선율,공포
더 배니싱,0.817416250705719,애나벨 : 잊혀지지 않는 선율,공포
올드,0.7146738171577454,애나벨 집으로,공포
47미터 2,0.6743081212043762,애나벨 집으로,공포
더 터닝,0.5889388918876648,애나벨 집으로,공포
이스케이프 큐브,0.549161970615387,애나벨 집으로,공포
카운트다운,0.5378375053405762,애나벨 집으로,공포
나이트메어 라디오,0.5341095924377441,애나벨 집으로,공포
폐교,0.5313539505004883,애나벨 집으로,공포
이제 그만 끝낼까 해,0.5203401446342468,애나벨 집으로,공포
사운드 오브 데스,0.5171914100646973,애나벨 집으로,공포
커넥트,0.5153090357780457,애나벨 집으로,공포
컨벤트,0.6509612798690796,어스,공포
카메라를 멈추면 안 돼! 스핀오프 : 할리우드 대작전,0.6414497494697571,어스,공포
시체들의 새벽,0.623067319393158,어스,공포
기묘한 이야기: 리플레이,0.599091112613678,어스,공포
여고괴담 여섯번째 이야기 : 모교,0.5964874029159546,어스,공포
인면어: 저주의 시작,0.5721932649612427,어스,공포
닥터 킬러 패밀리,0.5673255920410156,어스,공포
기기괴괴 성형수,0.5601942539215088,어스,공포
파라노말 액티비티 2019,0.5569921731948853,어스,공포
더 보이,0.552282452583313,어스,공포
더 드라이버,0.12354114651679993,언데드 인 커밍,공포
카리스마타 살인,0.1007392406463623,언데드 인 커밍,공포
스쿨 아웃 포에버,0.09855300933122635,언데드 인 커밍,공포
더 레치드: 악령의 저주,0.08486826717853546,언데드 인 커밍,공포
다커 나이트,0.07834605872631073,언데드 인 커밍,공포
카운트다운,0.07563934475183487,언데드 인 커밍,공포
룩 어웨이,0.07515763491392136,언데드 인 커밍,공포
그레이브 하우스,0.07383767515420914,언데드 인 커밍,공포
좀비 : 죽은 자들의 도시,0.06297258287668228,언데드 인 커밍,공포
늑대의 아이들,0.06208027899265289,언데드 인 커밍,공포
썰,0.7041429281234741,요로나의 저주,공포
귀문,0.6598650217056274,요로나의 저주,공포
사탄의 인형,0.6581947803497314,요로나의 저주,공포
47미터 2,0.6233511567115784,요로나의 저주,공포
사운드 오브 데스,0.5842298865318298,요로나의 저주,공포
괴기맨숀,0.5782713294029236,요로나의 저주,공포
귀신의 향기,0.5777559876441956,요로나의 저주,공포
최면,0.5765599012374878,요로나의 저주,공포
파라노말 액티비티 2019,0.5733057856559753,요로나의 저주,공포
이제 그만 끝낼까 해,0.57194983959198,요로나의 저주,공포
사일런스,0.46098753809928894,위치 오브 하우스,공포
해피 데스데이 2 유,0.4220772683620453,위치 오브 하우스,공포
미드소마,0.40746504068374634,위치 오브 하우스,공포
시체들의 새벽: 컨테이젼,0.37512269616127014,위치 오브 하우스,공포
실종: 사라진 사람들,0.3742392063140869,위치 오브 하우스,공포
최면,0.364501416683197,위치 오브 하우스,공포
이스케이프 룸 2: 노 웨이 아웃,0.36279335618019104,위치 오브 하우스,공포
그집,0.3504592180252075,위치 오브 하우스,공포
런 런 런,0.3458811938762665,위치 오브 하우스,공포
아이 씨 유,0.34531742334365845,위치 오브 하우스,공포
암전,0.5825688242912292,이스케이프 룸,공포
이제 그만 끝낼까 해,0.5769792795181274,이스케이프 룸,공포
나이트메어 라디오,0.5531024932861328,이스케이프 룸,공포
카운트다운,0.5419042110443115,이스케이프 룸,공포
최면,0.5225956439971924,이스케이프 룸,공포
0.0MHz,0.5224505066871643,이스케이프 룸,공포
맨 인 더 다크 2,0.5151615738868713,이스케이프 룸,공포
호스트: 접속금지,0.5126963257789612,이스케이프 룸,공포
47미터 2,0.5072291493415833,이스케이프 룸,공포
위자 악마소환게임,0.49690112471580505,이스케이프 룸,공포
기묘한 이야기: 리플레이,0.7632476091384888,인면어: 저주의 시작,공포
파라노말 액티비티 2019,0.7419295907020569,인면어: 저주의 시작,공포
블러드: 궁금한 이야기,0.7405484914779663,인면어: 저주의 시작,공포
악령의 캠핑카,0.7344295382499695,인면어: 저주의 시작,공포
악몽,0.7145295739173889,인면어: 저주의 시작,공포
매트리악,0.7138203978538513,인면어: 저주의 시작,공포
맨슨 패밀리,0.6937993168830872,인면어: 저주의 시작,공포
돈 스피크,0.6573935151100159,인면어: 저주의 시작,공포
카메라를 멈추면 안 돼! 스핀오프 : 할리우드 대작전,0.6527860760688782,인면어: 저주의 시작,공포
요가학원:죽음의쿤달리니,0.6501219272613525,인면어: 저주의 시작,공포
위자 악마소환게임,0.1669006198644638,좀비 : 죽은 자들의 도시,공포
메가 블리자드,0.15198379755020142,좀비 : 죽은 자들의 도시,공포
온다,0.15089483559131622,좀비 : 죽은 자들의 도시,공포
사냥의 시간: 데스 게임,0.15062536299228668,좀비 : 죽은 자들의 도시,공포
미이라 리턴즈,0.14784665405750275,좀비 : 죽은 자들의 도시,공포
0.0MHz,0.14762520790100098,좀비 : 죽은 자들의 도시,공포
CCTV,0.13921913504600525,좀비 : 죽은 자들의 도시,공포
헌트,0.12688477337360382,좀비 : 죽은 자들의 도시,공포
닥터 킬러 패밀리,0.11924555897712708,좀비 : 죽은 자들의 도시,공포
기기괴괴 성형수,0.11877734959125519,좀비 : 죽은 자들의 도시,공포
룩 어웨이,0.7479907274246216,좀비랜드: 더블 탭,공포
보어 살인 멧돼지,0.5848276019096375,좀비랜드: 더블 탭,공포
이스케이프 룸 2: 노 웨이 아웃,0.5669726133346558,좀비랜드: 더블 탭,공포
카메라를 멈추면 안 돼! 스핀오프 : 할리우드 대작전,0.5504907369613647,좀비랜드: 더블 탭,공포
괴기맨숀,0.5283989310264587,좀비랜드: 더블 탭,공포
인비저블맨,0.5226341485977173,좀비랜드: 더블 탭,공포
미드소마,0.5178618431091309,좀비랜드: 더블 탭,공포
로드킬,0.5161701440811157,좀비랜드: 더블 탭,공포
아이 씨 유,0.5119137167930603,좀비랜드: 더블 탭,공포
맨 인 더 다크 2,0.5046563148498535,좀비랜드: 더블 탭,공포
애나벨 : 잊혀지지 않는 선율,0.9216824769973755,카르마,공포
신 강시선생,0.888150155544281,카르마,공포
살인 매뉴얼,0.8874730467796326,카르마,공포
더 빌리지,0.8693553805351257,카르마,공포
피어 오브 레인,0.8598988652229309,카르마,공포
위자 크래프트,0.8584679365158081,카르마,공포
더 배니싱,0.8543682098388672,카르마,공포
그곳,0.8515117764472961,카르마,공포
컬트 걸,0.8406520485877991,카르마,공포
크로우 라이징,0.8404130935668945,카르마,공포
사라져버린,0.14674526453018188,카리스마타 살인,공포
스마일 페이스 킬러,0.146622434258461,카리스마타 살인,공포
스케어리 스토리: 어둠의 속삭임,0.13460256159305573,카리스마타 살인,공포
엠티맨,0.1316179782152176,카리스마타 살인,공포
보어 살인 멧돼지,0.12766076624393463,카리스마타 살인,공포
